time,y,x,lat,long,date,cloudhigh,cloudlow,cloudmid,ozone,pressure,surftemp,temperature,id
70,2,23,-18.704347826087,-58.704347826087,2000-10-01,18,18,23,268,985,301.9,305.3,23-2
70,2,24,-18.704347826087,-56.2,2000-10-01,17,17,20,272,995,302.3,304.9,24-2
70,3,1,-16.2086956521739,-113.8,2000-10-01,0,35,1.5,276,1000,296.5,296.9,1-3
70,3,2,-16.2086956521739,-111.295652173913,2000-10-01,0,45,1,274,1000,295.5,296.9,2-3
70,3,3,-16.2086956521739,-108.791304347826,2000-10-01,0,48,2,276,1000,295,296,3-3
70,3,4,-16.2086956521739,-106.286956521739,2000-10-01,0,48,3.5,274,1000,294.6,295.5,4-3
70,3,5,-16.2086956521739,-103.782608695652,2000-10-01,0,50.5,4,274,1000,294.1,295.5,5-3
70,3,6,-16.2086956521739,-101.278260869565,2000-10-01,0,53.5,6.5,274,1000,293.2,294.6,6-3
70,3,7,-16.2086956521739,-98.7739130434783,2000-10-01,0,56,8.5,274,1000,293.2,294.6,7-3
70,3,8,-16.2086956521739,-96.2695652173913,2000-10-01,0,57.5,12,274,1000,292.2,294.1,8-3
70,3,9,-16.2086956521739,-93.7652173913043,2000-10-01,0,62.5,11,274,1000,291.2,293.6,9-3
70,3,10,-16.2086956521739,-91.2608695652174,2000-10-01,0,61,18,274,1000,291.2,293.6,10-3
70,3,11,-16.2086956521739,-88.7565217391304,2000-10-01,0,61,18,274,1000,291.2,293.6,11-3
70,3,12,-16.2086956521739,-86.2521739130435,2000-10-01,0,54,30,274,1000,290.2,293.6,12-3
70,3,13,-16.2086956521739,-83.7478260869565,2000-10-01,0,46,43,274,1000,289.3,293.6,13-3
70,3,14,-16.2086956521739,-81.2434782608696,2000-10-01,0,38,47,272,1000,288.3,294.6,14-3
70,3,15,-16.2086956521739,-78.7391304347826,2000-10-01,0,38.5,43,272,1000,288.3,294.1,15-3
70,3,16,-16.2086956521739,-76.2347826086957,2000-10-01,1,39.5,31.5,272,1000,289.3,295.5,16-3
70,3,17,-16.2086956521739,-73.7304347826087,2000-10-01,10.5,19,23.5,270,1000,292.2,296,17-3
70,3,18,-16.2086956521739,-71.2260869565217,2000-10-01,22.5,10,21.5,270,1000,293.6,296.9,18-3
70,3,19,-16.2086956521739,-68.7217391304348,2000-10-01,27.5,7,31,258,660,286.8,277.8,19-3
70,3,20,-16.2086956521739,-66.2173913043478,2000-10-01,27.5,8.5,29,268,970,294.6,301.4,20-3
70,3,21,-16.2086956521739,-63.7130434782609,2000-10-01,22.5,13,25,264,995,299.2,305.3,21-3
70,3,22,-16.2086956521739,-61.2086956521739,2000-10-01,21.5,15.5,24,268,995,300.1,305.3,22-3
70,3,23,-16.2086956521739,-58.704347826087,2000-10-01,23.5,17,24,266,985,301.4,304.5,23-3
70,3,24,-16.2086956521739,-56.2,2000-10-01,25.5,17.5,24.5,270,990,301.9,304.5,24-3
70,4,1,-13.7130434782609,-113.8,2000-10-01,0,37.5,0.5,270,1000,296.9,296,1-4
70,4,2,-13.7130434782609,-111.295652173913,2000-10-01,0,43,0.5,270,1000,296.5,296,2-4
70,4,3,-13.7130434782609,-108.791304347826,2000-10-01,0,47,1,272,1000,296,296,3-4
70,4,4,-13.7130434782609,-106.286956521739,2000-10-01,0,50,1.5,272,1000,295.5,295.5,4-4
70,4,5,-13.7130434782609,-103.782608695652,2000-10-01,0,56.5,1.5,270,1000,295,295,5-4
70,4,6,-13.7130434782609,-101.278260869565,2000-10-01,0,63.5,1.5,270,1000,294.1,294.6,6-4
70,4,7,-13.7130434782609,-98.7739130434783,2000-10-01,0,66,1,270,1000,293.6,294.6,7-4
70,4,8,-13.7130434782609,-96.2695652173913,2000-10-01,0,68,1,270,1000,292.7,294.6,8-4
70,4,9,-13.7130434782609,-93.7652173913043,2000-10-01,0,71,1,270,1000,292.2,294.1,9-4
70,4,10,-13.7130434782609,-91.2608695652174,2000-10-01,0,73.5,3.5,272,1000,291.2,294.1,10-4
70,4,11,-13.7130434782609,-88.7565217391304,2000-10-01,0,71.5,9,272,1000,290.2,294.1,11-4
70,4,12,-13.7130434782609,-86.2521739130435,2000-10-01,0,67,19,272,1000,290.2,294.1,12-4
70,4,13,-13.7130434782609,-83.7478260869565,2000-10-01,0,61,24,270,1000,288.8,294.1,13-4
70,4,14,-13.7130434782609,-81.2434782608696,2000-10-01,0,52.5,21.5,270,1000,288.3,293.6,14-4
70,4,15,-13.7130434782609,-78.7391304347826,2000-10-01,0.5,48.5,10.5,268,1000,289.3,295.5,15-4
70,4,16,-13.7130434782609,-76.2347826086957,2000-10-01,13.5,11,19.5,272,980,294.6,300.5,16-4
70,4,17,-13.7130434782609,-73.7304347826087,2000-10-01,31,7,28,258,810,285.2,285.8,17-4
70,4,18,-13.7130434782609,-71.2260869565217,2000-10-01,34,6.5,26,256,940,292.2,300.1,18-4
70,4,19,-13.7130434782609,-68.7217391304348,2000-10-01,26.5,10,26,262,1000,296.9,304,19-4
70,4,20,-13.7130434782609,-66.2173913043478,2000-10-01,27,13,23.5,262,1000,299.6,305.3,20-4
70,4,21,-13.7130434782609,-63.7130434782609,2000-10-01,27.5,11.5,26,266,995,297.8,304,21-4
70,4,22,-13.7130434782609,-61.2086956521739,2000-10-01,33,12,26,270,990,297.4,303.2,22-4
70,4,23,-13.7130434782609,-58.704347826087,2000-10-01,29,15,28,270,985,299.6,304,23-4
70,4,24,-13.7130434782609,-56.2,2000-10-01,27,15.5,29.5,274,965,299.2,303.6,24-4
70,5,1,-11.2173913043478,-113.8,2000-10-01,0,40.5,0,266,1000,296.9,296.9,1-5
70,5,2,-11.2173913043478,-111.295652173913,2000-10-01,0,45.5,0.5,268,1000,296.5,296.5,2-5
70,5,3,-11.2173913043478,-108.791304347826,2000-10-01,0,50.5,0.5,268,1000,296,296,3-5
70,5,4,-11.2173913043478,-106.286956521739,2000-10-01,0,56,0.5,268,1000,295,295.5,4-5
70,5,5,-11.2173913043478,-103.782608695652,2000-10-01,0,63.5,0.5,268,1000,294.6,295,5-5
70,5,6,-11.2173913043478,-101.278260869565,2000-10-01,0,67.5,0,270,1000,294.6,295,6-5
70,5,7,-11.2173913043478,-98.7739130434783,2000-10-01,0,67.5,0,266,1000,293.2,294.6,7-5
70,5,8,-11.2173913043478,-96.2695652173913,2000-10-01,0,68,0.5,268,1000,292.7,295,8-5
70,5,9,-11.2173913043478,-93.7652173913043,2000-10-01,0,67.5,2,268,1000,291.7,295,9-5
70,5,10,-11.2173913043478,-91.2608695652174,2000-10-01,0,70,3,268,1000,291.2,295,10-5
70,5,11,-11.2173913043478,-88.7565217391304,2000-10-01,0,72.5,7.5,268,1000,290.7,295,11-5
70,5,12,-11.2173913043478,-86.2521739130435,2000-10-01,0,73,11,268,1000,289.8,294.6,12-5
70,5,13,-11.2173913043478,-83.7478260869565,2000-10-01,0,72.5,9,268,1000,289.8,295.5,13-5
70,5,14,-11.2173913043478,-81.2434782608696,2000-10-01,0,55,7.5,266,1000,289.3,295.5,14-5
70,5,15,-11.2173913043478,-78.7391304347826,2000-10-01,7.5,20,21,266,995,292.2,297.4,15-5
70,5,16,-11.2173913043478,-76.2347826086957,2000-10-01,26,6,33,260,960,291.2,300.5,16-5
70,5,17,-11.2173913043478,-73.7304347826087,2000-10-01,31,8,25,262,985,293.6,301,17-5
70,5,18,-11.2173913043478,-71.2260869565217,2000-10-01,30.5,9.5,22.5,260,990,296,303.6,18-5
70,5,19,-11.2173913043478,-68.7217391304348,2000-10-01,31.5,10,23,260,995,297.4,304,19-5
70,5,20,-11.2173913043478,-66.2173913043478,2000-10-01,33,10,24.5,260,995,297.8,304.5,20-5
70,5,21,-11.2173913043478,-63.7130434782609,2000-10-01,35.5,10,27,264,980,296.9,304,21-5
70,5,22,-11.2173913043478,-61.2086956521739,2000-10-01,35,10.5,28.5,266,980,296.5,303.6,22-5
70,5,23,-11.2173913043478,-58.704347826087,2000-10-01,35,10.5,28.5,266,980,296.5,303.6,23-5
70,5,24,-11.2173913043478,-56.2,2000-10-01,31,11.5,28,270,980,296.9,303.6,24-5
70,6,1,-8.72173913043478,-113.8,2000-10-01,0,39,0,264,1000,296.9,296,1-6
70,6,2,-8.72173913043478,-111.295652173913,2000-10-01,0,47.5,0,264,1000,296,296.5,2-6
70,6,3,-8.72173913043478,-108.791304347826,2000-10-01,0,56.5,0,264,1000,296,296,3-6
70,6,4,-8.72173913043478,-106.286956521739,2000-10-01,0,63,0,266,1000,294.6,296,4-6
70,6,5,-8.72173913043478,-103.782608695652,2000-10-01,0,69,0,266,1000,294.1,295,5-6
70,6,6,-8.72173913043478,-101.278260869565,2000-10-01,0,67.5,0,266,1000,293.6,295,6-6
70,6,7,-8.72173913043478,-98.7739130434783,2000-10-01,0,68,0,264,1000,293.2,294.6,7-6
70,6,8,-8.72173913043478,-96.2695652173913,2000-10-01,0,69,0,264,1000,292.2,295.5,8-6
70,6,9,-8.72173913043478,-93.7652173913043,2000-10-01,0,72.5,0,266,1000,291.7,295,9-6
70,6,10,-8.72173913043478,-91.2608695652174,2000-10-01,0,73.5,0,266,1000,291.2,296,10-6
70,6,11,-8.72173913043478,-88.7565217391304,2000-10-01,0,73.5,0,266,1000,291.2,296,11-6
70,6,12,-8.72173913043478,-86.2521739130435,2000-10-01,0,75,1,266,1000,290.7,295.5,12-6
70,6,13,-8.72173913043478,-83.7478260869565,2000-10-01,0,73.5,1.5,266,995,290.7,296.5,13-6
70,6,14,-8.72173913043478,-81.2434782608696,2000-10-01,0,61,4.5,266,1000,290.2,296,14-6
70,6,15,-8.72173913043478,-78.7391304347826,2000-10-01,1,22,13.5,264,1000,291.2,296.5,15-6
70,6,16,-8.72173913043478,-76.2347826086957,2000-10-01,14,8,40.5,254,930,292.7,301,16-6
70,6,17,-8.72173913043478,-73.7304347826087,2000-10-01,23.5,9.5,23.5,258,995,295.5,301.4,17-6
70,6,18,-8.72173913043478,-71.2260869565217,2000-10-01,29.5,9,23,254,995,295.5,303.6,18-6
70,6,19,-8.72173913043478,-68.7217391304348,2000-10-01,31.5,9,23,256,995,296,303.2,19-6
70,6,20,-8.72173913043478,-66.2173913043478,2000-10-01,34,9,25,256,1000,297.4,304.5,20-6
70,6,21,-8.72173913043478,-63.7130434782609,2000-10-01,35,8.5,26.5,258,1000,297.4,304.5,21-6
70,6,22,-8.72173913043478,-61.2086956521739,2000-10-01,37,8.5,27.5,258,1000,297.8,304.9,22-6
70,6,23,-8.72173913043478,-58.704347826087,2000-10-01,39,8.5,28,262,1000,296.5,303.6,23-6
70,6,24,-8.72173913043478,-56.2,2000-10-01,35.5,8,31,266,990,296,303.6,24-6
70,7,1,-6.22608695652174,-113.8,2000-10-01,0,34.5,0,260,1000,296.5,297.4,1-7
70,7,2,-6.22608695652174,-111.295652173913,2000-10-01,0,42,0,262,1000,296,296.5,2-7
70,7,3,-6.22608695652174,-108.791304347826,2000-10-01,0,49,0,262,1000,296,296.5,3-7
70,7,4,-6.22608695652174,-106.286956521739,2000-10-01,0,59.5,0,262,1000,295.5,295.5,4-7
70,7,5,-6.22608695652174,-103.782608695652,2000-10-01,0,65,0.5,262,1000,294.6,295.5,5-7
70,7,6,-6.22608695652174,-101.278260869565,2000-10-01,0,66,1,264,1000,294.1,295,6-7
70,7,7,-6.22608695652174,-98.7739130434783,2000-10-01,0,67,0.5,262,1000,293.2,296,7-7
70,7,8,-6.22608695652174,-96.2695652173913,2000-10-01,0,70.5,0,262,1000,292.7,295.5,8-7
70,7,9,-6.22608695652174,-93.7652173913043,2000-10-01,0,72.5,0,264,1000,292.2,296,9-7
70,7,10,-6.22608695652174,-91.2608695652174,2000-10-01,0,75.5,0,262,1000,291.7,296,10-7
70,7,11,-6.22608695652174,-88.7565217391304,2000-10-01,0,69,0,262,1000,291.2,296.9,11-7
70,7,12,-6.22608695652174,-86.2521739130435,2000-10-01,0,63,0.5,262,1000,291.2,296.9,12-7
70,7,13,-6.22608695652174,-83.7478260869565,2000-10-01,0.5,56,3,262,1000,290.7,296.5,13-7
70,7,14,-6.22608695652174,-81.2434782608696,2000-10-01,0.5,22.5,7,260,1000,292.2,297.4,14-7
70,7,15,-6.22608695652174,-78.7391304347826,2000-10-01,1.5,11.5,34,254,965,296,302.8,15-7
70,7,16,-6.22608695652174,-76.2347826086957,2000-10-01,15,9,31,254,975,294.1,301,16-7
70,7,17,-6.22608695652174,-73.7304347826087,2000-10-01,22,10.5,26,254,1000,296,304,17-7
70,7,18,-6.22608695652174,-71.2260869565217,2000-10-01,31.5,9.5,26,256,1000,295,302.8,18-7
70,7,19,-6.22608695652174,-68.7217391304348,2000-10-01,35,8.5,27,254,1000,296,304,19-7
70,7,20,-6.22608695652174,-66.2173913043478,2000-10-01,38,8,25,254,1000,296.5,304.5,20-7
70,7,21,-6.22608695652174,-63.7130434782609,2000-10-01,40,8,24,256,1000,296,304.5,21-7
70,7,22,-6.22608695652174,-61.2086956521739,2000-10-01,39.5,8.5,24.5,258,1000,295.5,304.5,22-7
70,7,23,-6.22608695652174,-58.704347826087,2000-10-01,38,8,26.5,262,1000,295.5,303.6,23-7
70,7,24,-6.22608695652174,-56.2,2000-10-01,32.5,8.5,27,266,1000,295.5,303.6,24-7
70,8,1,-3.73043478260869,-113.8,2000-10-01,0,40,0,258,1000,296,296.9,1-8
70,8,2,-3.73043478260869,-111.295652173913,2000-10-01,0,47,0,260,1000,295.5,296.9,2-8
70,8,3,-3.73043478260869,-108.791304347826,2000-10-01,0,51.5,0,260,1000,294.6,296,3-8
70,8,4,-3.73043478260869,-106.286956521739,2000-10-01,0,56,0.5,260,1000,294.6,296,4-8
70,8,5,-3.73043478260869,-103.782608695652,2000-10-01,0,61,0.5,260,1000,293.6,296,5-8
70,8,6,-3.73043478260869,-101.278260869565,2000-10-01,0,58.5,0.5,260,1000,293.2,295.5,6-8
70,8,7,-3.73043478260869,-98.7739130434783,2000-10-01,0,54,0,260,1000,292.7,296,7-8
70,8,8,-3.73043478260869,-96.2695652173913,2000-10-01,0,56.5,0,260,1000,292.7,296.5,8-8
70,8,9,-3.73043478260869,-93.7652173913043,2000-10-01,0,58.5,0,260,1000,291.7,296,9-8
70,8,10,-3.73043478260869,-91.2608695652174,2000-10-01,0,64,0.5,260,1000,291.7,296.9,10-8
70,8,11,-3.73043478260869,-88.7565217391304,2000-10-01,0,52,1,262,1000,291.2,296.5,11-8
70,8,12,-3.73043478260869,-86.2521739130435,2000-10-01,0,40.5,2,260,995,291.2,296.9,12-8
70,8,13,-3.73043478260869,-83.7478260869565,2000-10-01,1,23,2.5,262,1000,290.2,296.5,13-8
70,8,14,-3.73043478260869,-81.2434782608696,2000-10-01,1,22,8.5,256,995,295,300.1,14-8
70,8,15,-3.73043478260869,-78.7391304347826,2000-10-01,6.5,8,36,250,955,292.7,299.6,15-8
70,8,16,-3.73043478260869,-76.2347826086957,2000-10-01,18,11,26.5,252,1000,295.5,302.8,16-8
70,8,17,-3.73043478260869,-73.7304347826087,2000-10-01,23,12,25,250,995,295.5,303.2,17-8
70,8,18,-3.73043478260869,-71.2260869565217,2000-10-01,35,9,25,250,995,295.5,303.2,18-8
70,8,19,-3.73043478260869,-68.7217391304348,2000-10-01,39,8,25.5,252,1000,295.5,303.2,19-8
70,8,20,-3.73043478260869,-66.2173913043478,2000-10-01,37.5,8,26.5,254,1000,296,303.6,20-8
70,8,21,-3.73043478260869,-63.7130434782609,2000-10-01,37,9,24.5,254,1000,296.5,303.6,21-8
70,8,22,-3.73043478260869,-61.2086956521739,2000-10-01,35.5,10,22.5,256,1000,296.9,303.6,22-8
70,8,23,-3.73043478260869,-58.704347826087,2000-10-01,28.5,11,24,260,1000,296.5,303.6,23-8
70,8,24,-3.73043478260869,-56.2,2000-10-01,21,13,24,264,1000,296,303.6,24-8
70,9,1,-1.23478260869565,-113.8,2000-10-01,0,40,0,258,1000,294.6,296.9,1-9
70,9,2,-1.23478260869565,-111.295652173913,2000-10-01,0,43,0.5,260,1000,294.6,296.5,2-9
70,9,3,-1.23478260869565,-108.791304347826,2000-10-01,0,42,0.5,260,1000,294.1,296.5,3-9
70,9,4,-1.23478260869565,-106.286956521739,2000-10-01,0,46.5,0.5,260,1000,293.6,296.5,4-9
70,9,5,-1.23478260869565,-103.782608695652,2000-10-01,0,50.5,0,260,1000,293.2,296,5-9
70,9,6,-1.23478260869565,-101.278260869565,2000-10-01,0,42,0,258,1000,292.7,296,6-9
70,9,7,-1.23478260869565,-98.7739130434783,2000-10-01,0,41.5,0,258,1000,292.2,296.5,7-9
70,9,8,-1.23478260869565,-96.2695652173913,2000-10-01,0,40.5,0.5,258,1000,292.2,296.9,8-9
70,9,9,-1.23478260869565,-93.7652173913043,2000-10-01,0,39.5,0.5,260,1000,291.7,296.5,9-9
70,9,10,-1.23478260869565,-91.2608695652174,2000-10-01,0,41.5,0.5,258,995,292.7,298.3,10-9
70,9,11,-1.23478260869565,-88.7565217391304,2000-10-01,0,46.5,1,258,1000,291.7,296.5,11-9
70,9,12,-1.23478260869565,-86.2521739130435,2000-10-01,0,41,1.5,258,1000,291.2,297.4,12-9
70,9,13,-1.23478260869565,-83.7478260869565,2000-10-01,0.5,36,4,258,1000,291.2,296.9,13-9
70,9,14,-1.23478260869565,-81.2434782608696,2000-10-01,1.5,31.5,8,256,1000,293.2,298.7,14-9
70,9,15,-1.23478260869565,-78.7391304347826,2000-10-01,7.5,9.5,37,250,980,292.7,300.5,15-9
70,9,16,-1.23478260869565,-76.2347826086957,2000-10-01,20.5,9.5,31.5,248,1000,294.6,302.8,16-9
70,9,17,-1.23478260869565,-73.7304347826087,2000-10-01,28,10.5,28,248,1000,295.5,303.2,17-9
70,9,18,-1.23478260869565,-71.2260869565217,2000-10-01,34,9.5,23.5,248,1000,296,303.2,18-9
70,9,19,-1.23478260869565,-68.7217391304348,2000-10-01,34,9.5,24.5,250,1000,295.5,303.2,19-9
70,9,20,-1.23478260869565,-66.2173913043478,2000-10-01,33.5,9,25.5,250,1000,296.5,304,20-9
70,9,21,-1.23478260869565,-63.7130434782609,2000-10-01,32.5,10,25,254,1000,296.9,304,21-9
70,9,22,-1.23478260869565,-61.2086956521739,2000-10-01,34.5,10.5,22.5,256,1000,296.9,304,22-9
70,9,23,-1.23478260869565,-58.704347826087,2000-10-01,23,12.5,23,258,1000,296.9,304.5,23-9
70,9,24,-1.23478260869565,-56.2,2000-10-01,12.5,14.5,19.5,260,1000,297.4,304.5,24-9
70,10,1,1.26086956521739,-113.8,2000-10-01,0,42.5,0.5,256,1000,295.5,297.4,1-10
70,10,2,1.26086956521739,-111.295652173913,2000-10-01,0,46,1,256,1000,295,296.9,2-10
70,10,3,1.26086956521739,-108.791304347826,2000-10-01,0,51,1,258,1000,294.6,296.9,3-10
70,10,4,1.26086956521739,-106.286956521739,2000-10-01,0,56.5,1.5,256,1000,294.6,296.9,4-10
70,10,5,1.26086956521739,-103.782608695652,2000-10-01,0,62.5,2,256,1000,294.1,296.9,5-10
70,10,6,1.26086956521739,-101.278260869565,2000-10-01,0,59,1.5,256,1000,294.1,296.9,6-10
70,10,7,1.26086956521739,-98.7739130434783,2000-10-01,0,59.5,2,254,1000,294.1,297.4,7-10
70,10,8,1.26086956521739,-96.2695652173913,2000-10-01,0,58.5,2,256,1000,294.1,296.9,8-10
70,10,9,1.26086956521739,-93.7652173913043,2000-10-01,0,58.5,2,254,1000,294.1,297.8,9-10
70,10,10,1.26086956521739,-91.2608695652174,2000-10-01,0,56,2.5,256,1000,294.6,297.8,10-10
70,10,11,1.26086956521739,-88.7565217391304,2000-10-01,0.5,59,2,254,1000,294.1,298.3,11-10
70,10,12,1.26086956521739,-86.2521739130435,2000-10-01,0.5,56.5,2.5,254,1000,293.6,298.3,12-10
70,10,13,1.26086956521739,-83.7478260869565,2000-10-01,0,56.5,6,252,1000,293.6,298.7,13-10
70,10,14,1.26086956521739,-81.2434782608696,2000-10-01,2,49.5,15,252,1000,293.6,299.2,14-10
70,10,15,1.26086956521739,-78.7391304347826,2000-10-01,11.5,13.5,31.5,248,990,292.2,299.6,15-10
70,10,16,1.26086956521739,-76.2347826086957,2000-10-01,19.5,7,40,248,970,293.6,301,16-10
70,10,17,1.26086956521739,-73.7304347826087,2000-10-01,27,9.5,31,248,990,294.6,301.9,17-10
70,10,18,1.26086956521739,-71.2260869565217,2000-10-01,32.5,8.5,27,248,990,295,303.2,18-10
70,10,19,1.26086956521739,-68.7217391304348,2000-10-01,32.5,9,25,246,990,295.5,303.2,19-10
70,10,20,1.26086956521739,-66.2173913043478,2000-10-01,33.5,9,25.5,246,985,295.5,303.2,20-10
70,10,21,1.26086956521739,-63.7130434782609,2000-10-01,26,11,25,250,980,296.5,303.6,21-10
70,10,22,1.26086956521739,-61.2086956521739,2000-10-01,23,12.5,24.5,254,990,296.9,304.9,22-10
70,10,23,1.26086956521739,-58.704347826087,2000-10-01,15.5,12,22,256,995,296,304.5,23-10
70,10,24,1.26086956521739,-56.2,2000-10-01,7.5,12.5,16,256,985,296.9,304.5,24-10
70,11,1,3.75652173913044,-113.8,2000-10-01,0.5,60,7.5,254,1000,296.5,297.8,1-11
70,11,2,3.75652173913044,-111.295652173913,2000-10-01,1,61.5,8,254,1000,296.5,298.3,2-11
70,11,3,3.75652173913044,-108.791304347826,2000-10-01,1,66,6.5,250,1000,296.5,298.3,3-11
70,11,4,3.75652173913044,-106.286956521739,2000-10-01,1,65.5,8,254,1000,296.5,297.8,4-11
70,11,5,3.75652173913044,-103.782608695652,2000-10-01,1.5,64,9,254,1000,296,297.4,5-11
70,11,6,3.75652173913044,-101.278260869565,2000-10-01,0.5,64.5,8.5,256,1000,295.5,297.4,6-11
70,11,7,3.75652173913044,-98.7739130434783,2000-10-01,1,64,9,254,1000,296,297.8,7-11
70,11,8,3.75652173913044,-96.2695652173913,2000-10-01,1.5,66,8.5,254,1000,295.5,297.8,8-11
70,11,9,3.75652173913044,-93.7652173913043,2000-10-01,1,65,10,252,1000,295.5,298.3,9-11
70,11,10,3.75652173913044,-91.2608695652174,2000-10-01,2.5,61.5,10.5,252,1000,296,298.7,10-11
70,11,11,3.75652173913044,-88.7565217391304,2000-10-01,4,56,9.5,252,1000,295.5,299.2,11-11
70,11,12,3.75652173913044,-86.2521739130435,2000-10-01,4,54.5,11,250,1000,294.6,299.2,12-11
70,11,13,3.75652173913044,-83.7478260869565,2000-10-01,7,50.5,12.5,248,1000,295,300.1,13-11
70,11,14,3.75652173913044,-81.2434782608696,2000-10-01,12.5,42,20,248,1000,295,300.5,14-11
70,11,15,3.75652173913044,-78.7391304347826,2000-10-01,31.5,22.5,26,248,1000,294.1,301,15-11
70,11,16,3.75652173913044,-76.2347826086957,2000-10-01,30,4,39.5,248,940,292.2,303.6,16-11
70,11,17,3.75652173913044,-73.7304347826087,2000-10-01,26,6,38.5,248,970,293.6,302.3,17-11
70,11,18,3.75652173913044,-71.2260869565217,2000-10-01,32,8.5,28.5,248,1000,296.5,303.6,18-11
70,11,19,3.75652173913044,-68.7217391304348,2000-10-01,35.5,8.5,27,250,985,296,303.2,19-11
70,11,20,3.75652173913044,-66.2173913043478,2000-10-01,38.5,8,25.5,248,980,295,303.2,20-11
70,11,21,3.75652173913044,-63.7130434782609,2000-10-01,28,9,28.5,254,945,293.2,302.8,21-11
70,11,22,3.75652173913044,-61.2086956521739,2000-10-01,12.5,18,22,252,960,297.8,303.6,22-11
70,11,23,3.75652173913044,-58.704347826087,2000-10-01,7.5,15.5,20,256,995,296.5,304,23-11
70,11,24,3.75652173913044,-56.2,2000-10-01,7,13,16.5,254,975,295.5,302.8,24-11
70,12,1,6.25217391304348,-113.8,2000-10-01,9.5,48,25.5,250,1000,296.9,299.2,1-12
70,12,2,6.25217391304348,-111.295652173913,2000-10-01,13,44.5,25,250,1000,296,300.1,2-12
70,12,3,6.25217391304348,-108.791304347826,2000-10-01,16.5,42.5,23.5,250,1000,296.9,299.2,3-12
70,12,4,6.25217391304348,-106.286956521739,2000-10-01,16.5,42,23,250,1000,296.9,300.1,4-12
70,12,5,6.25217391304348,-103.782608695652,2000-10-01,12.5,41.5,24.5,252,1000,297.4,299.2,5-12
70,12,6,6.25217391304348,-101.278260869565,2000-10-01,13.5,42.5,23.5,254,1000,297.4,298.7,6-12
70,12,7,6.25217391304348,-98.7739130434783,2000-10-01,12.5,43,21.5,250,1000,296.9,300.1,7-12
70,12,8,6.25217391304348,-96.2695652173913,2000-10-01,13.5,44.5,18.5,252,1000,297.4,300.1,8-12
70,12,9,6.25217391304348,-93.7652173913043,2000-10-01,14.5,40.5,20.5,250,1000,296.9,300.1,9-12
70,12,10,6.25217391304348,-91.2608695652174,2000-10-01,16.5,37,20.5,250,1000,296.9,300.5,10-12
70,12,11,6.25217391304348,-88.7565217391304,2000-10-01,17.5,35,20,250,1000,296.5,300.5,11-12
70,12,12,6.25217391304348,-86.2521739130435,2000-10-01,21.5,30,22.5,248,1000,297.8,301,12-12
70,12,13,6.25217391304348,-83.7478260869565,2000-10-01,29.5,25,22,246,1000,297.8,301.4,13-12
70,12,14,6.25217391304348,-81.2434782608696,2000-10-01,30,23,21.5,246,1000,297.4,301.9,14-12
70,12,15,6.25217391304348,-78.7391304347826,2000-10-01,37,20,20,246,1000,296,302.3,15-12
70,12,16,6.25217391304348,-76.2347826086957,2000-10-01,45,3.5,25.5,248,995,291.7,301.9,16-12
70,12,17,6.25217391304348,-73.7304347826087,2000-10-01,37,5.5,30,250,975,292.7,301.9,17-12
70,12,18,6.25217391304348,-71.2260869565217,2000-10-01,27.5,8.5,32.5,250,985,296,302.8,18-12
70,12,19,6.25217391304348,-68.7217391304348,2000-10-01,33,10.5,23.5,252,980,296.5,303.2,19-12
70,12,20,6.25217391304348,-66.2173913043478,2000-10-01,38,9,23,252,965,295.5,301.9,20-12
70,12,21,6.25217391304348,-63.7130434782609,2000-10-01,31,10,24.5,254,970,295,302.3,21-12
70,12,22,6.25217391304348,-61.2086956521739,2000-10-01,22.5,12.5,23,254,980,295.5,302.8,22-12
70,12,23,6.25217391304348,-58.704347826087,2000-10-01,10,16,18.5,254,990,296.5,302.8,23-12
70,12,24,6.25217391304348,-56.2,2000-10-01,6,21,13.5,256,1000,298.3,302.3,24-12
70,13,1,8.74782608695653,-113.8,2000-10-01,24,25.5,26,250,1000,297.8,300.5,1-13
70,13,2,8.74782608695653,-111.295652173913,2000-10-01,28.5,25,24.5,248,1000,298.3,301.4,2-13
70,13,3,8.74782608695653,-108.791304347826,2000-10-01,28.5,23.5,24.5,250,1000,297.8,300.5,3-13
70,13,4,8.74782608695653,-106.286956521739,2000-10-01,27,24.5,25,252,1000,298.3,300.5,4-13
70,13,5,8.74782608695653,-103.782608695652,2000-10-01,23.5,26.5,21.5,252,1000,298.7,300.5,5-13
70,13,6,8.74782608695653,-101.278260869565,2000-10-01,21.5,28.5,18.5,254,1000,298.3,300.5,6-13
70,13,7,8.74782608695653,-98.7739130434783,2000-10-01,21.5,26,17,254,1000,298.7,301.4,7-13
70,13,8,8.74782608695653,-96.2695652173913,2000-10-01,19,27,17.5,252,1000,299.6,301.4,8-13
70,13,9,8.74782608695653,-93.7652173913043,2000-10-01,14.5,27.5,16.5,252,1000,299.6,301.4,9-13
70,13,10,8.74782608695653,-91.2608695652174,2000-10-01,14.5,28,17.5,252,1000,299.6,301.4,10-13
70,13,11,8.74782608695653,-88.7565217391304,2000-10-01,14.5,28,17.5,252,1000,299.6,301.4,11-13
70,13,12,8.74782608695653,-86.2521739130435,2000-10-01,20.5,24,20,252,1000,299.2,301.9,12-13
70,13,13,8.74782608695653,-83.7478260869565,2000-10-01,35,15.5,24,250,1000,297.4,301.9,13-13
