alpha,colour,fill,x,y,clickSelects,showSelected,PANEL,group
0.6968,#C77CFF,#C77CFF,0.528476680640644,0.372497738446729,Q4,Q4,1,4
0.7544,#C77CFF,#C77CFF,0.634333498055004,0.338093608157668,Q4,Q4,1,4
0.7288,#C77CFF,#C77CFF,0.598964178725062,0.355248143631145,Q4,Q4,1,4
0.7352,#C77CFF,#C77CFF,0.688383226973104,0.475553194877668,Q4,Q4,1,4
0.924,#C77CFF,#C77CFF,0.639638663282606,0.0855385736950255,Q4,Q4,1,4
0.6696,#C77CFF,#C77CFF,0.588581712993361,0.457816856797167,Q4,Q4,1,4
0.672,#C77CFF,#C77CFF,0.604196590343711,0.50309169204205,Q4,Q4,1,4
0.6512,#C77CFF,#C77CFF,0.570395209781942,0.47920981834743,Q4,Q4,1,4
0.732,#C77CFF,#C77CFF,0.568309220480377,0.334921477523665,Q4,Q4,1,4
0.6472,#C77CFF,#C77CFF,0.565619527162646,0.481733539810744,Q4,Q4,1,4
0.6808,#C77CFF,#C77CFF,0.521414708834171,0.393844097266364,Q4,Q4,1,4
0.8152,#C77CFF,#C77CFF,0.585372465297405,0.222222169451535,Q4,Q4,1,4
0.8536,#C77CFF,#C77CFF,0.803721086713445,0.329478269997573,Q4,Q4,1,4
0.6184,#C77CFF,#C77CFF,0.507528604166673,0.476254521882287,Q4,Q4,1,4
0.664,#C77CFF,#C77CFF,0.578002547000055,0.456911173057501,Q4,Q4,1,4
0.6392,#C77CFF,#C77CFF,0.516284599494225,0.450025093719788,Q4,Q4,1,4
0.8088,#C77CFF,#C77CFF,0.786449649451153,0.455613681135122,Q4,Q4,1,4
0.8368,#C77CFF,#C77CFF,0.552781398461486,0.184906455454467,Q4,Q4,1,4
0.72,#C77CFF,#C77CFF,0.610017700746922,0.378207484217454,Q4,Q4,1,4
0.7264,#C77CFF,#C77CFF,0.531600453107805,0.333314398391885,Q4,Q4,1,4
0.6376,#C77CFF,#C77CFF,0.538688191060172,0.46453422397212,Q4,Q4,1,4
0.668,#C77CFF,#C77CFF,0.588050084416924,0.462143044175707,Q4,Q4,1,4
0.7008,#C77CFF,#C77CFF,0.642803294491553,0.492852970003821,Q4,Q4,1,4
0.8624,#C77CFF,#C77CFF,0.595571741045884,0.158738683973995,Q4,Q4,1,4
0.7888,#C77CFF,#C77CFF,0.736134328022584,0.38867349354799,Q4,Q4,1,4
0.8728,#C77CFF,#C77CFF,0.79373128883487,0.269022500544301,Q4,Q4,1,4
0.7568,#C77CFF,#C77CFF,0.625442040665431,0.327592947524177,Q4,Q4,1,4
0.6656,#C77CFF,#C77CFF,0.583398663952443,0.460174263239386,Q4,Q4,1,4
0.6592,#C77CFF,#C77CFF,0.573238241334749,0.460364933026499,Q4,Q4,1,4
0.784,#C77CFF,#C77CFF,0.644087784442673,0.295559537529314,Q4,Q4,1,4
0.7632,#C77CFF,#C77CFF,0.728078703183582,0.485234514089263,Q4,Q4,1,4
0.616,#C77CFF,#C77CFF,0.526867808596252,0.504954060563702,Q4,Q4,1,4
0.6728,#C77CFF,#C77CFF,0.524731017921302,0.405570413669399,Q4,Q4,1,4
0.8136,#C77CFF,#C77CFF,0.766490140110338,0.374607346121782,Q4,Q4,1,4
0.76,#C77CFF,#C77CFF,0.682516170820724,0.377355315596996,Q4,Q4,1,4
0.7176,#C77CFF,#C77CFF,0.548976987797152,0.349669078756809,Q4,Q4,1,4
0.7032,#C77CFF,#C77CFF,0.531025664056072,0.364438990641545,Q4,Q4,1,4
0.7584,#C77CFF,#C77CFF,0.566461491915929,0.296616235835726,Q4,Q4,1,4
0.6872,#C77CFF,#C77CFF,0.56855917507625,0.403232428511128,Q4,Q4,1,4
0.6368,#C77CFF,#C77CFF,0.526762388437039,0.45802374273146,Q4,Q4,1,4
0.6952,#C77CFF,#C77CFF,0.577391557324074,0.396072135265578,Q4,Q4,1,4
0.7104,#C77CFF,#C77CFF,0.540357291292167,0.35696867126832,Q4,Q4,1,4
0.7072,#C77CFF,#C77CFF,0.551198632798901,0.364700498647884,Q4,Q4,1,4
0.644,#C77CFF,#C77CFF,0.55000153369872,0.464197518477192,Q4,Q4,1,4
0.6808,#C77CFF,#C77CFF,0.522378445039624,0.393734431273418,Q4,Q4,1,4
0.6296,#C77CFF,#C77CFF,0.542191813307008,0.488479603285121,Q4,Q4,1,4
0.804,#C77CFF,#C77CFF,0.784560977136694,0.505622208669427,Q4,Q4,1,4
0.7536,#C77CFF,#C77CFF,0.704295815572529,0.438201169452004,Q4,Q4,1,4
0.7312,#C77CFF,#C77CFF,0.611266596463238,0.35962521613736,Q4,Q4,1,4
0.6232,#C77CFF,#C77CFF,0.527723178956615,0.481868018842354,Q4,Q4,1,4
0.6632,#C77CFF,#C77CFF,0.56938339171904,0.446151237307975,Q4,Q4,1,4
0.7504,#C77CFF,#C77CFF,0.670988592764554,0.384127083521553,Q4,Q4,1,4
0.7912,#C77CFF,#C77CFF,0.591575531000794,0.258608374520484,Q4,Q4,1,4
0.7592,#C77CFF,#C77CFF,0.650990949929362,0.34425374895924,Q4,Q4,1,4
0.84,#C77CFF,#C77CFF,0.667733531110051,0.221618419706189,Q4,Q4,1,4
0.6792,#C77CFF,#C77CFF,0.508140984043177,0.394223029781337,Q4,Q4,1,4
0.6512,#C77CFF,#C77CFF,0.529486057900039,0.43790616194958,Q4,Q4,1,4
0.828,#C77CFF,#C77CFF,0.539500473715247,0.195056348998992,Q4,Q4,1,4
0.8168,#C77CFF,#C77CFF,0.795749780569987,0.442948301731357,Q4,Q4,1,4
0.688,#C77CFF,#C77CFF,0.625512875407121,0.496293379392483,Q4,Q4,1,4
0.712,#C77CFF,#C77CFF,0.568109974143944,0.36481396738933,Q4,Q4,1,4
0.6712,#C77CFF,#C77CFF,0.530537460688522,0.408918954987644,Q4,Q4,1,4
0.8152,#C77CFF,#C77CFF,0.705475440544236,0.289647828148009,Q4,Q4,1,4
0.7536,#C77CFF,#C77CFF,0.595343383118477,0.315729322888243,Q4,Q4,1,4
0.7104,#C77CFF,#C77CFF,0.5617099554511,0.364054165712022,Q4,Q4,1,4
0.676,#C77CFF,#C77CFF,0.562189685528901,0.416954009091635,Q4,Q4,1,4
0.7216,#C77CFF,#C77CFF,0.588995581539773,0.360796519709904,Q4,Q4,1,4
0.7696,#C77CFF,#C77CFF,0.73259737902876,0.458326678245542,Q4,Q4,1,4
0.7176,#C77CFF,#C77CFF,0.633279198605044,0.407470219723309,Q4,Q4,1,4
0.6656,#C77CFF,#C77CFF,0.572165204095616,0.444856698637166,Q4,Q4,1,4
0.816,#C77CFF,#C77CFF,0.574536418524845,0.218467274818822,Q4,Q4,1,4
0.6528,#C77CFF,#C77CFF,0.527493150966862,0.43387750580993,Q4,Q4,1,4
0.6808,#C77CFF,#C77CFF,0.541315970774052,0.399529905272588,Q4,Q4,1,4
0.7256,#C77CFF,#C77CFF,0.569951370805918,0.345182949396673,Q4,Q4,1,4
0.7528,#C77CFF,#C77CFF,0.691419541910143,0.409517949064751,Q4,Q4,1,4
0.62,#C77CFF,#C77CFF,0.527552864442413,0.487833361750744,Q4,Q4,1,4
0.6912,#C77CFF,#C77CFF,0.608031163179227,0.433565924593946,Q4,Q4,1,4
0.624,#C77CFF,#C77CFF,0.505473051135011,0.468990617035899,Q4,Q4,1,4
0.6648,#C77CFF,#C77CFF,0.57428842361164,0.448240923997455,Q4,Q4,1,4
0.7048,#C77CFF,#C77CFF,0.58299438899829,0.384602080822242,Q4,Q4,1,4
0.6368,#C77CFF,#C77CFF,0.551611680579229,0.486529424953047,Q4,Q4,1,4
0.7824,#C77CFF,#C77CFF,0.75479922508012,0.487345375876715,Q4,Q4,1,4
0.7264,#C77CFF,#C77CFF,0.591301558675564,0.354694435198682,Q4,Q4,1,4
0.6792,#C77CFF,#C77CFF,0.547135754122333,0.403557025216993,Q4,Q4,1,4
0.724,#C77CFF,#C77CFF,0.632476196951006,0.392521987819567,Q4,Q4,1,4
0.7128,#C77CFF,#C77CFF,0.599514069856523,0.382842752495424,Q4,Q4,1,4
0.6184,#C77CFF,#C77CFF,0.515606337505106,0.480224652181475,Q4,Q4,1,4
0.6808,#C77CFF,#C77CFF,0.551933282588597,0.403400958570186,Q4,Q4,1,4
0.7184,#C77CFF,#C77CFF,0.582943025504989,0.362287123071932,Q4,Q4,1,4
0.7656,#C77CFF,#C77CFF,0.62394973249954,0.31309536173043,Q4,Q4,1,4
0.8208,#C77CFF,#C77CFF,0.582080273969642,0.213810491709341,Q4,Q4,1,4
0.6512,#C77CFF,#C77CFF,0.537495733386053,0.44191923466804,Q4,Q4,1,4
0.712,#C77CFF,#C77CFF,0.622285561534945,0.406527652206935,Q4,Q4,1,4
0.7088,#C77CFF,#C77CFF,0.511022235889196,0.35397055879563,Q4,Q4,1,4
0.9352,#C77CFF,#C77CFF,0.745594023937178,0.117842990971344,Q4,Q4,1,4
0.6824,#C77CFF,#C77CFF,0.575568141151642,0.415726478852875,Q4,Q4,1,4
