alpha	colour	x	y	group
0.1832	#2A5982	0.550505050505051	0.373554488048757	382
0.1832	#2A5982	0.651515151515152	0.43380747633454	382
0.1832	#2A5982	0.752525252525253	0.490561135481578	382
0.1832	#2A5982	0.853535353535354	0.512483574192413	382
0.1832	#2A5982	0.954545454545455	0.54879286651537	382
0.224	#3773A3	0.0454545454545455	0.246154800514512	383
0.224	#3773A3	0.146464646464646	0.292518749391834	383
0.224	#3773A3	0.247474747474748	0.349461020448966	383
0.224	#3773A3	0.348484848484849	0.385585654762433	383
0.224	#3773A3	0.44949494949495	0.437590190033168	383
0.224	#3773A3	0.550505050505051	0.482229333899903	383
0.224	#3773A3	0.651515151515152	0.537851843913333	383
0.224	#3773A3	0.752525252525253	0.561329447249603	383
0.224	#3773A3	0.853535353535354	0.611365502842455	383
0.224	#3773A3	0.954545454545455	0.671681347044292	383
0.2236	#29577E	0.0454545454545455	0.245305848028856	384
0.2236	#29577E	0.146464646464646	0.280380564096867	384
0.2236	#29577E	0.247474747474748	0.317312128787169	384
0.2236	#29577E	0.348484848484849	0.328623097400805	384
0.2236	#29577E	0.44949494949495	0.392872768358094	384
0.2236	#29577E	0.550505050505051	0.432373081685151	384
0.2236	#29577E	0.651515151515152	0.449094183287597	384
0.2236	#29577E	0.752525252525253	0.463722136893887	384
0.2236	#29577E	0.853535353535354	0.511971680421208	384
0.2236	#29577E	0.954545454545455	0.533368932042792	384
0.1756	#1D3F5F	0.0454545454545455	0.167823284420619	385
0.1756	#1D3F5F	0.146464646464646	0.203074906995902	385
0.1756	#1D3F5F	0.247474747474748	0.222071668339117	385
0.1756	#1D3F5F	0.348484848484849	0.257328791593647	385
0.1756	#1D3F5F	0.44949494949495	0.296794133748148	385
0.1756	#1D3F5F	0.550505050505051	0.292470582935804	385
0.1756	#1D3F5F	0.651515151515152	0.336467161743186	385
0.1756	#1D3F5F	0.752525252525253	0.345250643342331	385
0.1756	#1D3F5F	0.853535353535354	0.38769638135883	385
0.1756	#1D3F5F	0.954545454545455	0.414978727167927	385
0.2036	#316793	0.0454545454545455	0.213474810223408	386
0.2036	#316793	0.146464646464646	0.25257093796769	386
0.2036	#316793	0.247474747474748	0.305305211166363	386
0.2036	#316793	0.348484848484849	0.357127996478201	386
0.2036	#316793	0.44949494949495	0.370666944495772	386
0.2036	#316793	0.550505050505051	0.441642750628429	386
0.2036	#316793	0.651515151515152	0.455275478935106	386
0.2036	#316793	0.752525252525253	0.500844601116613	386
0.2036	#316793	0.853535353535354	0.548476598530599	386
0.2036	#316793	0.954545454545455	0.613179356539261	386
0.1704	#1E4060	0.0454545454545455	0.159214342650048	387
0.1704	#1E4060	0.146464646464646	0.194615592787033	387
0.1704	#1E4060	0.247474747474748	0.242496174725002	387
0.1704	#1E4060	0.348484848484849	0.276745145833784	387
0.1704	#1E4060	0.44949494949495	0.300260721285557	387
0.1704	#1E4060	0.550505050505051	0.329980372807393	387
0.1704	#1E4060	0.651515151515152	0.362346276183285	387
0.1704	#1E4060	0.752525252525253	0.390586932749666	387
0.1704	#1E4060	0.853535353535354	0.420845005441114	387
0.1704	#1E4060	0.954545454545455	0.418905527420497	387
0.2112	#3876A8	0.0454545454545455	0.22554130003474	388
0.2112	#3876A8	0.146464646464646	0.272721121272212	388
0.2112	#3876A8	0.247474747474748	0.305442089525344	388
0.2112	#3876A8	0.348484848484849	0.362345282311642	388
0.2112	#3876A8	0.44949494949495	0.406003777860096	388
0.2112	#3876A8	0.550505050505051	0.469893334453254	388
0.2112	#3876A8	0.651515151515152	0.53335231491333	388
0.2112	#3876A8	0.752525252525253	0.559428799457594	388
0.2112	#3876A8	0.853535353535354	0.626532717524064	388
0.2112	#3876A8	0.954545454545455	0.685467094010563	388
0.232	#2C5E88	0.0454545454545455	0.259220636772996	389
0.232	#2C5E88	0.146464646464646	0.297247850881375	389
0.232	#2C5E88	0.247474747474748	0.315841196789006	389
0.232	#2C5E88	0.348484848484849	0.364934431451739	389
0.232	#2C5E88	0.44949494949495	0.389051872942959	389
0.232	#2C5E88	0.550505050505051	0.422390338970548	389
0.232	#2C5E88	0.651515151515152	0.445664075991863	389
0.232	#2C5E88	0.752525252525253	0.510085281457838	389
0.232	#2C5E88	0.853535353535354	0.518725943013313	389
0.232	#2C5E88	0.954545454545455	0.570998328992975	389
0.1548	#326996	0.0454545454545455	0.134143517525945	390
0.1548	#326996	0.146464646464646	0.186544440817645	390
0.1548	#326996	0.247474747474748	0.254225307109027	390
0.1548	#326996	0.348484848484849	0.2777992937775	390
0.1548	#326996	0.44949494949495	0.350486914859543	390
0.1548	#326996	0.550505050505051	0.412042562770311	390
0.1548	#326996	0.651515151515152	0.454223689082189	390
0.1548	#326996	0.752525252525253	0.525891187617302	390
0.1548	#326996	0.853535353535354	0.562736263452003	390
0.1548	#326996	0.954545454545455	0.62223079716379	390
0.214	#2C5D87	0.0454545454545455	0.230013789659686	391
0.214	#2C5D87	0.146464646464646	0.265791605245396	391
0.214	#2C5D87	0.247474747474748	0.303154081805619	391
0.214	#2C5D87	0.348484848484849	0.332027004046921	391
0.214	#2C5D87	0.44949494949495	0.375100653718288	391
0.214	#2C5D87	0.550505050505051	0.408826478509558	391
0.214	#2C5D87	0.651515151515152	0.455488638295112	391
0.214	#2C5D87	0.752525252525253	0.517437870850233	391
0.214	#2C5D87	0.853535353535354	0.540735770201489	391
0.214	#2C5D87	0.954545454545455	0.566857859873621	391
0.19	#2D5F8A	0.0454545454545455	0.191443142406824	392
0.19	#2D5F8A	0.146464646464646	0.245068941558953	392
0.19	#2D5F8A	0.247474747474748	0.287139859414497	392
0.19	#2D5F8A	0.348484848484849	0.347234213262242	392
0.19	#2D5F8A	0.44949494949495	0.358560669623506	392
0.19	#2D5F8A	0.550505050505051	0.4308073621707	392
0.19	#2D5F8A	0.651515151515152	0.453256398077355	392
0.19	#2D5F8A	0.752525252525253	0.491833376482257	392
0.19	#2D5F8A	0.853535353535354	0.529832230114019	392
0.19	#2D5F8A	0.954545454545455	0.577820847791943	392
0.2428	#3F84BB	0.0454545454545455	0.276814441509643	393
0.2428	#3F84BB	0.146464646464646	0.33610707749105	393
0.2428	#3F84BB	0.247474747474748	0.381910844756597	393
0.2428	#3F84BB	0.348484848484849	0.434585847322817	393
0.2428	#3F84BB	0.44949494949495	0.501855504929619	393
0.2428	#3F84BB	0.550505050505051	0.537754061094485	393
0.2428	#3F84BB	0.651515151515152	0.60350020512639	393
0.2428	#3F84BB	0.752525252525253	0.672516891232481	393
0.2428	#3F84BB	0.853535353535354	0.732299669105532	393
0.2428	#3F84BB	0.954545454545455	0.753712476555121	393
0.1876	#2B5B83	0.0454545454545455	0.187013787307532	394
0.1876	#2B5B83	0.146464646464646	0.245844163756656	394
0.1876	#2B5B83	0.247474747474748	0.265294344237546	394
0.1876	#2B5B83	0.348484848484849	0.30833781624111	394
0.1876	#2B5B83	0.44949494949495	0.34000882292117	394
0.1876	#2B5B83	0.550505050505051	0.388819706934293	394
0.1876	#2B5B83	0.651515151515152	0.457880810496007	394
0.1876	#2B5B83	0.752525252525253	0.482922853297434	394
0.1876	#2B5B83	0.853535353535354	0.538974565635317	394
0.1876	#2B5B83	0.954545454545455	0.554755486538398	394
0.1632	#1C3E5D	0.0454545454545455	0.147479236545927	395
0.1632	#1C3E5D	0.146464646464646	0.180314532154062	395
0.1632	#1C3E5D	0.247474747474748	0.209898820248297	395
0.1632	#1C3E5D	0.348484848484849	0.243422705748946	395
0.1632	#1C3E5D	0.44949494949495	0.266450537645803	395
0.1632	#1C3E5D	0.550505050505051	0.281193895140557	395
0.1632	#1C3E5D	0.651515151515152	0.307373766992803	395
0.1632	#1C3E5D	0.752525252525253	0.346894430001483	395
0.1632	#1C3E5D	0.853535353535354	0.362741085935134	395
0.1632	#1C3E5D	0.954545454545455	0.407251546275164	395
0.19	#275278	0.0454545454545455	0.191140991257418	396
0.19	#275278	0.146464646464646	0.213619178694222	396
0.19	#275278	0.247474747474748	0.261490084999702	396
0.19	#275278	0.348484848484849	0.293981947042532	396
0.19	#275278	0.44949494949495	0.334491307804699	396
0.19	#275278	0.550505050505051	0.358561841176476	396
0.19	#275278	0.651515151515152	0.401688762628909	396
0.19	#275278	0.752525252525253	0.430620837756673	396
0.19	#275278	0.853535353535354	0.494573325803187	396
0.19	#275278	0.954545454545455	0.512541168535055	396
0.228	#3F84BB	0.0454545454545455	0.252807576530798	397
0.228	#3F84BB	0.146464646464646	0.329154931413125	397
0.228	#3F84BB	0.247474747474748	0.35782319585965	397
0.228	#3F84BB	0.348484848484849	0.418629681947346	397
0.228	#3F84BB	0.44949494949495	0.482830629976799	397
0.228	#3F84BB	0.550505050505051	0.509275474952719	397
0.228	#3F84BB	0.651515151515152	0.600583217292948	397
0.228	#3F84BB	0.752525252525253	0.628297217991386	397
0.228	#3F84BB	0.853535353535354	0.681488953971702	397
0.228	#3F84BB	0.954545454545455	0.752722261110811	397
0.1792	#254F74	0.0454545454545455	0.173745938726817	398
0.1792	#254F74	0.146464646464646	0.198205811157161	398
0.1792	#254F74	0.247474747474748	0.250278834316663	398
0.1792	#254F74	0.348484848484849	0.280831267065231	398
0.1792	#254F74	0.44949494949495	0.316656539270236	398
0.1792	#254F74	0.550505050505051	0.364625414131472	398
0.1792	#254F74	0.651515151515152	0.393692826808601	398
0.1792	#254F74	0.752525252525253	0.434239979206733	398
0.1792	#254F74	0.853535353535354	0.471226500407736	398
0.1792	#254F74	0.954545454545455	0.495679767639028	398
0.1572	#255075	0.0454545454545455	0.138345194034741	399
0.1572	#255075	0.146464646464646	0.15322996302608	399
0.1572	#255075	0.247474747474748	0.206128909915473	399
0.1572	#255075	0.348484848484849	0.254646070411478	399
0.1572	#255075	0.44949494949495	0.282418287430048	399
0.1572	#255075	0.550505050505051	0.361481956447656	399
0.1572	#255075	0.651515151515152	0.390076759856723	399
0.1572	#255075	0.752525252525253	0.432263531310453	399
0.1572	#255075	0.853535353535354	0.483742901475463	399
0.1572	#255075	0.954545454545455	0.501159779352058	399
0.154	#22486A	0.0454545454545455	0.132637814757151	400
0.154	#22486A	0.146464646464646	0.177147319894164	400
0.154	#22486A	0.247474747474748	0.201433243733196	400
0.154	#22486A	0.348484848484849	0.235790896522281	400
0.154	#22486A	0.44949494949495	0.280358055579464	400
0.154	#22486A	0.550505050505051	0.302665170628639	400
0.154	#22486A	0.651515151515152	0.368480134781364	400
0.154	#22486A	0.752525252525253	0.37749171773368	400
0.154	#22486A	0.853535353535354	0.400793128507528	400
0.154	#22486A	0.954545454545455	0.460524162175569	400
0.19	#244D71	0.0454545454545455	0.191073106116806	401
0.19	#244D71	0.146464646464646	0.199138208193518	401
0.19	#244D71	0.247474747474748	0.242270361686643	401
0.19	#244D71	0.348484848484849	0.281526167284396	401
0.19	#244D71	0.44949494949495	0.328576095302211	401
0.19	#244D71	0.550505050505051	0.36196734456021	401
0.19	#244D71	0.651515151515152	0.379536249090338	401
0.19	#244D71	0.752525252525253	0.436429821393006	401
0.19	#244D71	0.853535353535354	0.467783590534038	401
0.19	#244D71	0.954545454545455	0.484132686289638	401
0.198	#29587F	0.0454545454545455	0.204125232784041	402
0.198	#29587F	0.146464646464646	0.239392996961008	402
0.198	#29587F	0.247474747474748	0.285902808908605	402
0.198	#29587F	0.348484848484849	0.312712190081794	402
0.198	#29587F	0.44949494949495	0.341688042534061	402
0.198	#29587F	0.550505050505051	0.406172479439682	402
0.198	#29587F	0.651515151515152	0.448273629196739	402
0.198	#29587F	0.752525252525253	0.452982489491064	402
0.198	#29587F	0.853535353535354	0.503622042086434	402
0.198	#29587F	0.954545454545455	0.539261626193563	402
0.1408	#15304A	0.0454545454545455	0.111508049553403	403
0.1408	#15304A	0.146464646464646	0.116807534874254	403
0.1408	#15304A	0.247474747474748	0.138758855157449	403
0.1408	#15304A	0.348484848484849	0.176473710462386	403
0.1408	#15304A	0.44949494949495	0.19527833016007	403
0.1408	#15304A	0.550505050505051	0.228396935848731	403
0.1408	#15304A	0.651515151515152	0.251818409868502	403
0.1408	#15304A	0.752525252525253	0.278597995340711	403
0.1408	#15304A	0.853535353535354	0.303646185953634	403
0.1408	#15304A	0.954545454545455	0.331242796403489	403
0.1644	#2F628E	0.0454545454545455	0.149646123778966	404
0.1644	#2F628E	0.146464646464646	0.177220472475882	404
0.1644	#2F628E	0.247474747474748	0.243776002070374	404
0.1644	#2F628E	0.348484848484849	0.277268127288532	404
0.1644	#2F628E	0.44949494949495	0.346262205117896	404
0.1644	#2F628E	0.550505050505051	0.375824503072543	404
0.1644	#2F628E	0.651515151515152	0.439974089583988	404
0.1644	#2F628E	0.752525252525253	0.484777314052501	404
0.1644	#2F628E	0.853535353535354	0.542531978707931	404
0.1644	#2F628E	0.954545454545455	0.593055159379683	404
0.1956	#29577E	0.0454545454545455	0.20010848623845	405
0.1956	#29577E	0.146464646464646	0.213392990012641	405
0.1956	#29577E	0.247474747474748	0.261777546336795	405
0.1956	#29577E	0.348484848484849	0.308517989564867	405
0.1956	#29577E	0.44949494949495	0.317298673131604	405
0.1956	#29577E	0.550505050505051	0.382246932165976	405
0.1956	#29577E	0.651515151515152	0.404119406103616	405
0.1956	#29577E	0.752525252525253	0.440790122312407	405
0.1956	#29577E	0.853535353535354	0.470680947372053	405
0.1956	#29577E	0.954545454545455	0.535804603973709	405
0.2168	#28557C	0.0454545454545455	0.23464655942567	406
0.2168	#28557C	0.146464646464646	0.283899881254143	406
0.2168	#28557C	0.247474747474748	0.30097464410172	406
0.2168	#28557C	0.348484848484849	0.314850772132008	406
0.2168	#28557C	0.44949494949495	0.380599762067412	406
0.2168	#28557C	0.550505050505051	0.394183017434569	406
0.2168	#28557C	0.651515151515152	0.427174331594533	406
0.2168	#28557C	0.752525252525253	0.461903565779481	406
0.2168	#28557C	0.853535353535354	0.501234099640431	406
0.2168	#28557C	0.954545454545455	0.527724846444661	406
0.142	#28557C	0.0454545454545455	0.113284724187634	407
0.142	#28557C	0.146464646464646	0.154591717891924	407
0.142	#28557C	0.247474747474748	0.204300524413671	407
0.142	#28557C	0.348484848484849	0.230126231447317	407
0.142	#28557C	0.44949494949495	0.300481341588892	407
0.142	#28557C	0.550505050505051	0.341425513454451	407
0.142	#28557C	0.651515151515152	0.374661604494901	407
0.142	#28557C	0.752525252525253	0.449992986260471	407
0.142	#28557C	0.853535353535354	0.468935929629523	407
0.142	#28557C	0.954545454545455	0.526655962074215	407
0.14	#1F4464	0.0454545454545455	0.110273501707024	408
0.14	#1F4464	0.146464646464646	0.171883117341629	408
0.14	#1F4464	0.247474747474748	0.183340025126946	408
0.14	#1F4464	0.348484848484849	0.215120769348187	408
0.14	#1F4464	0.44949494949495	0.244804711770685	408
0.14	#1F4464	0.550505050505051	0.307332553022346	408
0.14	#1F4464	0.651515151515152	0.354465748371404	408
0.14	#1F4464	0.752525252525253	0.382543802721303	408
0.14	#1F4464	0.853535353535354	0.403237812696054	408
0.14	#1F4464	0.954545454545455	0.43702393572602	408
0.1988	#2B5A83	0.0454545454545455	0.205394591473431	409
0.1988	#2B5A83	0.146464646464646	0.245584322644219	409
0.1988	#2B5A83	0.247474747474748	0.285067162327782	409
0.1988	#2B5A83	0.348484848484849	0.329890695946505	409
0.1988	#2B5A83	0.44949494949495	0.369387708950514	409
0.1988	#2B5A83	0.550505050505051	0.404592399773378	409
0.1988	#2B5A83	0.651515151515152	0.442605398224067	409
0.1988	#2B5A83	0.752525252525253	0.461644577058846	409
0.1988	#2B5A83	0.853535353535354	0.518836213877108	409
0.1988	#2B5A83	0.954545454545455	0.553799400795435	409
0.1816	#265176	0.0454545454545455	0.177739889825836	410
0.1816	#265176	0.146464646464646	0.214017999353602	410
0.1816	#265176	0.247474747474748	0.251207202957132	410
0.1816	#265176	0.348484848484849	0.272801513614462	410
0.1816	#265176	0.44949494949495	0.310515310579027	410
0.1816	#265176	0.550505050505051	0.347554470771562	410
0.1816	#265176	0.651515151515152	0.374398958182214	410
0.1816	#265176	0.752525252525253	0.410665585932141	410
0.1816	#265176	0.853535353535354	0.46988099573209	410
0.1816	#265176	0.954545454545455	0.506785946550556	410
0.19	#234B6F	0.0454545454545455	0.190969405100733	411
0.19	#234B6F	0.146464646464646	0.235273300327436	411
0.19	#234B6F	0.247474747474748	0.239469292974101	411
0.19	#234B6F	0.348484848484849	0.300840563308994	411
0.19	#234B6F	0.44949494949495	0.331066807145644	411
0.19	#234B6F	0.550505050505051	0.357621520289324	411
0.19	#234B6F	0.651515151515152	0.366910460335851	411
0.19	#234B6F	0.752525252525253	0.40617139694778	411
0.19	#234B6F	0.853535353535354	0.460414695042125	411
0.19	#234B6F	0.954545454545455	0.477982717250017	411
0.2	#2A5A82	0.0454545454545455	0.207592962093398	412
0.2	#2A5A82	0.146464646464646	0.213283190700625	412
0.2	#2A5A82	0.247474747474748	0.269141316360088	412
0.2	#2A5A82	0.348484848484849	0.299427322340575	412
0.2	#2A5A82	0.44949494949495	0.334034013094286	412
0.2	#2A5A82	0.550505050505051	0.373958826528891	412
0.2	#2A5A82	0.651515151515152	0.446070471990379	412
0.2	#2A5A82	0.752525252525253	0.457604269703356	412
0.2	#2A5A82	0.853535353535354	0.501844968204735	412
0.2	#2A5A82	0.954545454545455	0.550244450037559	412
0.2132	#346E9D	0.0454545454545455	0.228691355408321	413
0.2132	#346E9D	0.146464646464646	0.276089082955013	413
0.2132	#346E9D	0.247474747474748	0.298030341654583	413
0.2132	#346E9D	0.348484848484849	0.368820508716358	413
0.2132	#346E9D	0.44949494949495	0.407282556868793	413
0.2132	#346E9D	0.550505050505051	0.426731289915821	413
0.2132	#346E9D	0.651515151515152	0.507377972311765	413
0.2132	#346E9D	0.752525252525253	0.54699841515659	413
0.2132	#346E9D	0.853535353535354	0.575598151778649	413
0.2132	#346E9D	0.954545454545455	0.648250130210831	413
0.2132	#3670A1	0.0454545454545455	0.228750586899167	414
0.2132	#3670A1	0.146464646464646	0.274635117329858	414
0.2132	#3670A1	0.247474747474748	0.315859553147387	414
0.2132	#3670A1	0.348484848484849	0.349905657017233	414
0.2132	#3670A1	0.44949494949495	0.42366162514441	414
0.2132	#3670A1	0.550505050505051	0.446291556484837	414
0.2132	#3670A1	0.651515151515152	0.509235228631983	414
0.2132	#3670A1	0.752525252525253	0.549527383752128	414
0.2132	#3670A1	0.853535353535354	0.598280497138784	414
0.2132	#3670A1	0.954545454545455	0.660505182794298	414
0.156	#22486A	0.0454545454545455	0.136070188690894	415
0.156	#22486A	0.146464646464646	0.191761382551772	415
0.156	#22486A	0.247474747474748	0.207708153504498	415
0.156	#22486A	0.348484848484849	0.259568120466075	415
0.156	#22486A	0.44949494949495	0.268178980581125	415
0.156	#22486A	0.550505050505051	0.313730977590174	415
0.156	#22486A	0.651515151515152	0.345365910022539	415
0.156	#22486A	0.752525252525253	0.368486638737744	415
0.156	#22486A	0.853535353535354	0.411443281088242	415
0.156	#22486A	0.954545454545455	0.460432808025076	415
0.202	#265277	0.0454545454545455	0.210405921569005	416
0.202	#265277	0.146464646464646	0.258059410843315	416
0.202	#265277	0.247474747474748	0.281078418358721	416
0.202	#265277	0.348484848484849	0.319011319305136	416
0.202	#265277	0.44949494949495	0.322352726238822	416
0.202	#265277	0.550505050505051	0.3987273522068	416
0.202	#265277	0.651515151515152	0.410545222973658	416
0.202	#265277	0.752525252525253	0.42250291153532	416
0.202	#265277	0.853535353535354	0.482652387435784	416
0.202	#265277	0.954545454545455	0.508848941137884	416
0.198	#214768	0.0454545454545455	0.203901033038572	417
0.198	#214768	0.146464646464646	0.221271760665639	417
0.198	#214768	0.247474747474748	0.252092310778117	417
0.198	#214768	0.348484848484849	0.281165674296757	417
0.198	#214768	0.44949494949495	0.325244435314582	417
0.198	#214768	0.550505050505051	0.331782181291335	417
0.198	#214768	0.651515151515152	0.358460636107511	417
0.198	#214768	0.752525252525253	0.392312590963345	417
0.198	#214768	0.853535353535354	0.425620722122214	417
0.198	#214768	0.954545454545455	0.453184050305564	417
0.2232	#4187BE	0.0454545454545455	0.244851048297697	418
0.2232	#4187BE	0.146464646464646	0.316785343301578	418
0.2232	#4187BE	0.247474747474748	0.377625782731606	418
0.2232	#4187BE	0.348484848484849	0.415106759018878	418
0.2232	#4187BE	0.44949494949495	0.480994665021117	418
0.2232	#4187BE	0.550505050505051	0.536264488437251	418
0.2232	#4187BE	0.651515151515152	0.582753590506502	418
0.2232	#4187BE	0.752525252525253	0.658459741157047	418
0.2232	#4187BE	0.853535353535354	0.703994203940089	418
0.2232	#4187BE	0.954545454545455	0.764627635343852	418
0.186	#193754	0.0454545454545455	0.184792916127411	419
0.186	#193754	0.146464646464646	0.211807885364609	419
0.186	#193754	0.247474747474748	0.234706582874643	419
0.186	#193754	0.348484848484849	0.252510297001196	419
0.186	#193754	0.44949494949495	0.275916632872083	419
0.186	#193754	0.550505050505051	0.322026258764031	419
0.186	#193754	0.651515151515152	0.307393083186545	419
0.186	#193754	0.752525252525253	0.336223479973555	419
0.186	#193754	0.853535353535354	0.361406942268448	419
0.186	#193754	0.954545454545455	0.371392526160552	419
0.1288	#1C3D5C	0.0454545454545455	0.0922575405345393	420
0.1288	#1C3D5C	0.146464646464646	0.13062393058396	420
0.1288	#1C3D5C	0.247474747474748	0.158062461208006	420
0.1288	#1C3D5C	0.348484848484849	0.214798896783399	420
0.1288	#1C3D5C	0.44949494949495	0.228544008620702	420
0.1288	#1C3D5C	0.550505050505051	0.252237603198347	420
0.1288	#1C3D5C	0.651515151515152	0.292990575603465	420
0.1288	#1C3D5C	0.752525252525253	0.322011604038205	420
0.1288	#1C3D5C	0.853535353535354	0.361901084675535	420
0.1288	#1C3D5C	0.954545454545455	0.403675050825719	420
0.2268	#4793CE	0.0454545454545455	0.250420491813048	421
0.2268	#4793CE	0.146464646464646	0.323284679261766	421
0.2268	#4793CE	0.247474747474748	0.394077557025744	421
0.2268	#4793CE	0.348484848484849	0.426455681618752	421
0.2268	#4793CE	0.44949494949495	0.498823078572846	421
0.2268	#4793CE	0.550505050505051	0.585911453550178	421
0.2268	#4793CE	0.651515151515152	0.628501344864712	421
0.2268	#4793CE	0.752525252525253	0.685340663117315	421
0.2268	#4793CE	0.853535353535354	0.747197449362029	421
0.2268	#4793CE	0.954545454545455	0.820557553039329	421
0.1716	#224A6C	0.0454545454545455	0.161154753518609	422
0.1716	#224A6C	0.146464646464646	0.186113786841553	422
0.1716	#224A6C	0.247474747474748	0.228890986274501	422
0.1716	#224A6C	0.348484848484849	0.281808192797566	422
0.1716	#224A6C	0.44949494949495	0.298156192722729	422
0.1716	#224A6C	0.550505050505051	0.317707792402521	422
0.1716	#224A6C	0.651515151515152	0.356180888335101	422
0.1716	#224A6C	0.752525252525253	0.390515093502463	422
0.1716	#224A6C	0.853535353535354	0.418983922002732	422
0.1716	#224A6C	0.954545454545455	0.46882131565457	422
0.1996	#2E628D	0.0454545454545455	0.20701744098999	423
0.1996	#2E628D	0.146464646464646	0.255382689447216	423
0.1996	#2E628D	0.247474747474748	0.284395886183995	423
0.1996	#2E628D	0.348484848484849	0.328102616049882	423
0.1996	#2E628D	0.44949494949495	0.381105756114189	423
0.1996	#2E628D	0.550505050505051	0.397145160365546	423
0.1996	#2E628D	0.651515151515152	0.462731244255572	423
0.1996	#2E628D	0.752525252525253	0.501323669654449	423
0.1996	#2E628D	0.853535353535354	0.527516370141143	423
0.1996	#2E628D	0.954545454545455	0.588306190280696	423
0.16	#234B6E	0.0454545454545455	0.142905150426638	424
0.16	#234B6E	0.146464646464646	0.184956199211233	424
0.16	#234B6E	0.247474747474748	0.215541586567841	424
0.16	#234B6E	0.348484848484849	0.250302582023117	424
0.16	#234B6E	0.44949494949495	0.294846836794307	424
0.16	#234B6E	0.550505050505051	0.34663991468334	424
0.16	#234B6E	0.651515151515152	0.384635107275533	424
0.16	#234B6E	0.752525252525253	0.411267342753499	424
0.16	#234B6E	0.853535353535354	0.435806227305009	424
0.16	#234B6E	0.954545454545455	0.475637131210401	424
0.2244	#326996	0.0454545454545455	0.246608274583751	425
0.2244	#326996	0.146464646464646	0.297549185896122	425
0.2244	#326996	0.247474747474748	0.326531240539687	425
0.2244	#326996	0.348484848484849	0.377536594495448	425
0.2244	#326996	0.44949494949495	0.426747669849512	425
0.2244	#326996	0.550505050505051	0.456305683516067	425
0.2244	#326996	0.651515151515152	0.505280867764967	425
0.2244	#326996	0.752525252525253	0.537164993303941	425
0.2244	#326996	0.853535353535354	0.574909055061644	425
0.2244	#326996	0.954545454545455	0.623897309121295	425
0.1992	#336A99	0.0454545454545455	0.205757078886413	426
0.1992	#336A99	0.146464646464646	0.261075730933227	426
0.1992	#336A99	0.247474747474748	0.315527017683553	426
0.1992	#336A99	0.348484848484849	0.35436703821406	426
0.1992	#336A99	0.44949494949495	0.399439639836153	426
0.1992	#336A99	0.550505050505051	0.452944844075609	426
0.1992	#336A99	0.651515151515152	0.5043712214934	426
0.1992	#336A99	0.752525252525253	0.536135788126781	426
0.1992	#336A99	0.853535353535354	0.591584654461073	426
0.1992	#336A99	0.954545454545455	0.632395383064506	426
0.1796	#316693	0.0454545454545455	0.174189791156399	427
0.1796	#316693	0.146464646464646	0.232280621122673	427
0.1796	#316693	0.247474747474748	0.281007074389988	427
0.1796	#316693	0.348484848484849	0.326960163653257	427
0.1796	#316693	0.44949494949495	0.383526338411877	427
0.1796	#316693	0.550505050505051	0.433693282311344	427
0.1796	#316693	0.651515151515152	0.472202159000988	427
0.1796	#316693	0.752525252525253	0.535598794272711	427
0.1796	#316693	0.853535353535354	0.578127539518819	427
0.1796	#316693	0.954545454545455	0.611013737017167	427
0.1752	#1D3F5E	0.0454545454545455	0.167048034172047	428
0.1752	#1D3F5E	0.146464646464646	0.215968869307556	428
0.1752	#1D3F5E	0.247474747474748	0.236503562460172	428
0.1752	#1D3F5E	0.348484848484849	0.248101681003368	428
0.1752	#1D3F5E	0.44949494949495	0.284956601742928	428
0.1752	#1D3F5E	0.550505050505051	0.318908849754437	428
0.1752	#1D3F5E	0.651515151515152	0.341138913663643	428
0.1752	#1D3F5E	0.752525252525253	0.361028527943027	428
0.1752	#1D3F5E	0.853535353535354	0.377033214966042	428
0.1752	#1D3F5E	0.954545454545455	0.41161042670063	428
0.196	#3A7AAD	0.0454545454545455	0.200768859885243	429
0.196	#3A7AAD	0.146464646464646	0.258770441442738	429
0.196	#3A7AAD	0.247474747474748	0.314177191178927	429
0.196	#3A7AAD	0.348484848484849	0.387513645593064	429
0.196	#3A7AAD	0.44949494949495	0.442075317352355	429
0.196	#3A7AAD	0.550505050505051	0.483525791663791	429
0.196	#3A7AAD	0.651515151515152	0.555765963973505	429
0.196	#3A7AAD	0.752525252525253	0.578129667168759	429
0.196	#3A7AAD	0.853535353535354	0.656419091948254	429
0.196	#3A7AAD	0.954545454545455	0.706352752831721	429
0.2244	#3F84BA	0.0454545454545455	0.246984101258441	430
0.2244	#3F84BA	0.146464646464646	0.291088098694961	430
0.2244	#3F84BA	0.247474747474748	0.348040842463965	430
0.2244	#3F84BA	0.348484848484849	0.407400343529811	430
0.2244	#3F84BA	0.44949494949495	0.465449670551556	430
0.2244	#3F84BA	0.550505050505051	0.527459412144337	430
0.2244	#3F84BA	0.651515151515152	0.592285015915319	430
0.2244	#3F84BA	0.752525252525253	0.648272655406202	430
0.2244	#3F84BA	0.853535353535354	0.696215580737995	430
0.2244	#3F84BA	0.954545454545455	0.751257864170062	430
0.1944	#306591	0.0454545454545455	0.198595270565824	431
0.1944	#306591	0.146464646464646	0.247254121817229	431
0.1944	#306591	0.247474747474748	0.275805927066485	431
0.1944	#306591	0.348484848484849	0.340219482129871	431
0.1944	#306591	0.44949494949495	0.372133831710651	431
0.1944	#306591	0.550505050505051	0.435240163081613	431
