alpha,colour,x,y,group,PANEL
0.2376,#3977A9,0.853535353535354,0.596198726656821,368,1
0.2376,#3977A9,0.954545454545455,0.64474225707102,368,1
0.2368,#3D7FB4,0.0454545454545455,0.231243724768642,369,1
0.2368,#3D7FB4,0.146464646464646,0.249615747673037,369,1
0.2368,#3D7FB4,0.247474747474748,0.337371312519109,369,1
0.2368,#3D7FB4,0.348484848484849,0.383968380939724,369,1
0.2368,#3D7FB4,0.44949494949495,0.421699651952524,369,1
0.2368,#3D7FB4,0.550505050505051,0.470355999967347,369,1
0.2368,#3D7FB4,0.651515151515152,0.5279084545012,369,1
0.2368,#3D7FB4,0.752525252525253,0.583882603789975,369,1
0.2368,#3D7FB4,0.853535353535354,0.644198645422429,369,1
0.2368,#3D7FB4,0.954545454545455,0.689949092914505,369,1
0.2476,#3977A9,0.0454545454545455,0.245747017331841,370,1
0.2476,#3977A9,0.146464646464646,0.268983635499426,370,1
0.2476,#3977A9,0.247474747474748,0.308541923658761,370,1
0.2476,#3977A9,0.348484848484849,0.355972641695523,370,1
0.2476,#3977A9,0.44949494949495,0.405308851102967,370,1
0.2476,#3977A9,0.550505050505051,0.446323201657654,370,1
0.2476,#3977A9,0.651515151515152,0.490992946693094,370,1
0.2476,#3977A9,0.752525252525253,0.545049037416161,370,1
0.2476,#3977A9,0.853535353535354,0.586648497336378,370,1
0.2476,#3977A9,0.954545454545455,0.644258084375213,370,1
0.2032,#3672A2,0.0454545454545455,0.185506977229156,371,1
0.2032,#3672A2,0.146464646464646,0.229353554022912,371,1
0.2032,#3672A2,0.247474747474748,0.27369583296461,371,1
0.2032,#3672A2,0.348484848484849,0.323749136561633,371,1
0.2032,#3672A2,0.44949494949495,0.383353097871098,371,1
0.2032,#3672A2,0.550505050505051,0.445323938777572,371,1
0.2032,#3672A2,0.651515151515152,0.464110796337223,371,1
0.2032,#3672A2,0.752525252525253,0.521035262633728,371,1
0.2032,#3672A2,0.853535353535354,0.560827079634599,371,1
0.2032,#3672A2,0.954545454545455,0.616432725313825,371,1
0.1696,#254F74,0.0454545454545455,0.139849255676569,372,1
0.1696,#254F74,0.146464646464646,0.177708233944044,372,1
0.1696,#254F74,0.247474747474748,0.21112504485989,372,1
0.1696,#254F74,0.348484848484849,0.250754919051651,372,1
0.1696,#254F74,0.44949494949495,0.243478762013758,372,1
0.1696,#254F74,0.550505050505051,0.294487157258403,372,1
0.1696,#254F74,0.651515151515152,0.332362642485797,372,1
0.1696,#254F74,0.752525252525253,0.353784713737423,372,1
0.1696,#254F74,0.853535353535354,0.389349636770954,372,1
0.1696,#254F74,0.954545454545455,0.415293437345242,372,1
0.1884,#28557C,0.0454545454545455,0.165077423473337,373,1
0.1884,#28557C,0.146464646464646,0.190938812914197,373,1
0.1884,#28557C,0.247474747474748,0.219924614703848,373,1
0.1884,#28557C,0.348484848484849,0.258490005176193,373,1
0.1884,#28557C,0.44949494949495,0.30563419618335,373,1
0.1884,#28557C,0.550505050505051,0.344823456448168,373,1
0.1884,#28557C,0.651515151515152,0.360040812735223,373,1
0.1884,#28557C,0.752525252525253,0.384144233450509,373,1
0.1884,#28557C,0.853535353535354,0.421681397991647,373,1
0.1884,#28557C,0.954545454545455,0.452497912081029,373,1
0.1972,#2A5981,0.0454545454545455,0.177531473154651,374,1
0.1972,#2A5981,0.146464646464646,0.209394620141124,374,1
0.1972,#2A5981,0.247474747474748,0.251931606370464,374,1
0.1972,#2A5981,0.348484848484849,0.287887847683914,374,1
0.1972,#2A5981,0.44949494949495,0.294414541893767,374,1
0.1972,#2A5981,0.550505050505051,0.342849071560845,374,1
0.1972,#2A5981,0.651515151515152,0.371782258910545,374,1
0.1972,#2A5981,0.752525252525253,0.399104671678261,374,1
0.1972,#2A5981,0.853535353535354,0.444392056608857,374,1
0.1972,#2A5981,0.954545454545455,0.475202446885262,374,1
0.1852,#326996,0.0454545454545455,0.161255091940612,375,1
0.1852,#326996,0.146464646464646,0.222674535909039,375,1
0.1852,#326996,0.247474747474748,0.290034961576832,375,1
0.1852,#326996,0.348484848484849,0.325263933577579,375,1
0.1852,#326996,0.44949494949495,0.3579259631617,375,1
0.1852,#326996,0.550505050505051,0.398288904886366,375,1
0.1852,#326996,0.651515151515152,0.431501084186103,375,1
0.1852,#326996,0.752525252525253,0.495730769913848,375,1
0.1852,#326996,0.853535353535354,0.50865799698151,375,1
0.1852,#326996,0.954545454545455,0.56376454395505,375,1
0.2152,#3875A7,0.0454545454545455,0.20150368609578,376,1
0.2152,#3875A7,0.146464646464646,0.236909553496848,376,1
0.2152,#3875A7,0.247474747474748,0.310083945989982,376,1
0.2152,#3875A7,0.348484848484849,0.36457491376635,376,1
0.2152,#3875A7,0.44949494949495,0.406416060189842,376,1
0.2152,#3875A7,0.550505050505051,0.453565408635396,376,1
0.2152,#3875A7,0.651515151515152,0.493028906766828,376,1
0.2152,#3875A7,0.752525252525253,0.557065236132612,376,1
0.2152,#3875A7,0.853535353535354,0.636808278522562,376,1
0.2152,#3875A7,0.954545454545455,0.630567451984191,376,1
0.1744,#3671A2,0.0454545454545455,0.146529340661036,377,1
0.1744,#3671A2,0.146464646464646,0.204888513471573,377,1
0.1744,#3671A2,0.247474747474748,0.250694563319695,377,1
0.1744,#3671A2,0.348484848484849,0.324662164709974,377,1
0.1744,#3671A2,0.44949494949495,0.357699855211534,377,1
0.1744,#3671A2,0.550505050505051,0.406345660296374,377,1
0.1744,#3671A2,0.651515151515152,0.474211924112794,377,1
0.1744,#3671A2,0.752525252525253,0.502509238490105,377,1
0.1744,#3671A2,0.853535353535354,0.591819616444671,377,1
0.1744,#3671A2,0.954545454545455,0.6127626302269,377,1
0.1968,#2B5A83,0.0454545454545455,0.176939905072919,378,1
0.1968,#2B5A83,0.146464646464646,0.232019879319992,378,1
0.1968,#2B5A83,0.247474747474748,0.262238339060832,378,1
0.1968,#2B5A83,0.348484848484849,0.2946017157609,378,1
0.1968,#2B5A83,0.44949494949495,0.337742788408081,378,1
0.1968,#2B5A83,0.550505050505051,0.352243813275304,378,1
0.1968,#2B5A83,0.651515151515152,0.392031414155898,378,1
0.1968,#2B5A83,0.752525252525253,0.417729745244305,378,1
0.1968,#2B5A83,0.853535353535354,0.442528514883409,378,1
0.1968,#2B5A83,0.954545454545455,0.480682332987487,378,1
0.1944,#336A98,0.0454545454545455,0.173410448558437,379,1
0.1944,#336A98,0.146464646464646,0.226723603845376,379,1
0.1944,#336A98,0.247474747474748,0.281860299889632,379,1
0.1944,#336A98,0.348484848484849,0.304137840557928,379,1
0.1944,#336A98,0.44949494949495,0.367889934949576,379,1
0.1944,#336A98,0.550505050505051,0.421035810934862,379,1
0.1944,#336A98,0.651515151515152,0.44651478799469,379,1
0.1944,#336A98,0.752525252525253,0.489546400901184,379,1
0.1944,#336A98,0.853535353535354,0.55355622694006,379,1
0.1944,#336A98,0.954545454545455,0.573037781861303,379,1
0.2308,#3D7FB5,0.0454545454545455,0.223003727491714,380,1
0.2308,#3D7FB5,0.146464646464646,0.266467891407616,380,1
0.2308,#3D7FB5,0.247474747474748,0.337153106782053,380,1
0.2308,#3D7FB5,0.348484848484849,0.381100851949917,380,1
0.2308,#3D7FB5,0.44949494949495,0.429785311155138,380,1
0.2308,#3D7FB5,0.550505050505051,0.464767257809658,380,1
0.2308,#3D7FB5,0.651515151515152,0.517387290848291,380,1
0.2308,#3D7FB5,0.752525252525253,0.58655086277595,380,1
0.2308,#3D7FB5,0.853535353535354,0.65034613490928,380,1
0.2308,#3D7FB5,0.954545454545455,0.691491067030307,380,1
0.2096,#356F9E,0.0454545454545455,0.193895077713135,381,1
0.2096,#356F9E,0.146464646464646,0.233388864024331,381,1
0.2096,#356F9E,0.247474747474748,0.281583778971932,381,1
0.2096,#356F9E,0.348484848484849,0.354463962795843,381,1
0.2096,#356F9E,0.44949494949495,0.368475567228401,381,1
0.2096,#356F9E,0.550505050505051,0.41556996489639,381,1
0.2096,#356F9E,0.651515151515152,0.467989595841071,381,1
0.2096,#356F9E,0.752525252525253,0.520438293585762,381,1
0.2096,#356F9E,0.853535353535354,0.567860847050099,381,1
0.2096,#356F9E,0.954545454545455,0.599311400316137,381,1
0.1832,#27537A,0.0454545454545455,0.158324787076901,382,1
0.1832,#27537A,0.146464646464646,0.167478792860986,382,1
0.1832,#27537A,0.247474747474748,0.220341854978294,382,1
0.1832,#27537A,0.348484848484849,0.262676335915049,382,1
0.1832,#27537A,0.44949494949495,0.292550558795903,382,1
0.1832,#27537A,0.550505050505051,0.327086218002918,382,1
0.1832,#27537A,0.651515151515152,0.343451796946315,382,1
0.1832,#27537A,0.752525252525253,0.385356875292265,382,1
0.1832,#27537A,0.853535353535354,0.421054448858997,382,1
0.1832,#27537A,0.954545454545455,0.440351806269631,382,1
0.1968,#28557C,0.0454545454545455,0.176829996145573,383,1
0.1968,#28557C,0.146464646464646,0.208358640857729,383,1
0.1968,#28557C,0.247474747474748,0.239444576987056,383,1
0.1968,#28557C,0.348484848484849,0.263623664380143,383,1
0.1968,#28557C,0.44949494949495,0.277952418199345,383,1
0.1968,#28557C,0.550505050505051,0.328579932945179,383,1
0.1968,#28557C,0.651515151515152,0.359525771273411,383,1
0.1968,#28557C,0.752525252525253,0.406224271424152,383,1
0.1968,#28557C,0.853535353535354,0.401669724177874,383,1
0.1968,#28557C,0.954545454545455,0.452387030589014,383,1
0.2076,#3773A4,0.0454545454545455,0.191175672417465,384,1
0.2076,#3773A4,0.146464646464646,0.245482385582473,384,1
0.2076,#3773A4,0.247474747474748,0.292097313781861,384,1
0.2076,#3773A4,0.348484848484849,0.351159670515733,384,1
0.2076,#3773A4,0.44949494949495,0.402741026416733,384,1
0.2076,#3773A4,0.550505050505051,0.457882284146718,384,1
0.2076,#3773A4,0.651515151515152,0.479164946284706,384,1
0.2076,#3773A4,0.752525252525253,0.536187766789314,384,1
0.2076,#3773A4,0.853535353535354,0.59871436297732,384,1
0.2076,#3773A4,0.954545454545455,0.62296656007382,384,1
0.2288,#3670A1,0.0454545454545455,0.220056801168361,385,1
0.2288,#3670A1,0.146464646464646,0.257404384732541,385,1
0.2288,#3670A1,0.247474747474748,0.314489606461918,385,1
0.2288,#3670A1,0.348484848484849,0.349293682320699,385,1
0.2288,#3670A1,0.44949494949495,0.382918172283682,385,1
0.2288,#3670A1,0.550505050505051,0.441502252836591,385,1
0.2288,#3670A1,0.651515151515152,0.468774657793976,385,1
0.2288,#3670A1,0.752525252525253,0.511746535522665,385,1
0.2288,#3670A1,0.853535353535354,0.553498038167998,385,1
0.2288,#3670A1,0.954545454545455,0.608358279296046,385,1
0.1704,#2D5F8A,0.0454545454545455,0.14107770037617,386,1
0.1704,#2D5F8A,0.146464646464646,0.170464318170851,386,1
0.1704,#2D5F8A,0.247474747474748,0.232360361843377,386,1
0.1704,#2D5F8A,0.348484848484849,0.255689098691645,386,1
0.1704,#2D5F8A,0.44949494949495,0.308129935809808,386,1
0.1704,#2D5F8A,0.550505050505051,0.321941268444836,386,1
0.1704,#2D5F8A,0.651515151515152,0.374520018466,386,1
0.1704,#2D5F8A,0.752525252525253,0.404989665378518,386,1
0.1704,#2D5F8A,0.853535353535354,0.452995206678756,386,1
0.1704,#2D5F8A,0.954545454545455,0.51224680120475,386,1
0.2088,#2F6490,0.0454545454545455,0.192872819730064,387,1
0.2088,#2F6490,0.146464646464646,0.244238518860469,387,1
0.2088,#2F6490,0.247474747474748,0.282860507974286,387,1
0.2088,#2F6490,0.348484848484849,0.293645252431015,387,1
0.2088,#2F6490,0.44949494949495,0.344907309950728,387,1
0.2088,#2F6490,0.550505050505051,0.393127531268832,387,1
0.2088,#2F6490,0.651515151515152,0.429876217344429,387,1
0.2088,#2F6490,0.752525252525253,0.477776756348503,387,1
0.2088,#2F6490,0.853535353535354,0.49048516365246,387,1
0.2088,#2F6490,0.954545454545455,0.536551053538621,387,1
0.1816,#204567,0.0454545454545455,0.156177795067538,388,1
0.1816,#204567,0.146464646464646,0.191603797328465,388,1
0.1816,#204567,0.247474747474748,0.218909868643102,388,1
0.1816,#204567,0.348484848484849,0.21189661326896,388,1
0.1816,#204567,0.44949494949495,0.24778214798448,388,1
0.1816,#204567,0.550505050505051,0.27341208588095,388,1
0.1816,#204567,0.651515151515152,0.289745290636302,388,1
0.1816,#204567,0.752525252525253,0.326231907640855,388,1
0.1816,#204567,0.853535353535354,0.356472175768942,388,1
0.1816,#204567,0.954545454545455,0.356206678339185,388,1
0.2084,#28557B,0.0454545454545455,0.19241323542863,389,1
0.2084,#28557B,0.146464646464646,0.23240555283117,389,1
0.2084,#28557B,0.247474747474748,0.262265344920852,389,1
0.2084,#28557B,0.348484848484849,0.279931217060012,389,1
0.2084,#28557B,0.44949494949495,0.330596403786525,389,1
0.2084,#28557B,0.550505050505051,0.342898876213758,389,1
0.2084,#28557B,0.651515151515152,0.358779725223859,389,1
0.2084,#28557B,0.752525252525253,0.400330636964556,389,1
0.2084,#28557B,0.853535353535354,0.424908182361511,389,1
0.2084,#28557B,0.954545454545455,0.448028369702616,389,1
0.2772,#3978AA,0.0454545454545455,0.285994948266753,390,1
0.2772,#3978AA,0.146464646464646,0.333578703218034,390,1
0.2772,#3978AA,0.247474747474748,0.385531788803277,390,1
0.2772,#3978AA,0.348484848484849,0.411034423818617,390,1
0.2772,#3978AA,0.44949494949495,0.441650099665855,390,1
0.2772,#3978AA,0.550505050505051,0.476311129926388,390,1
0.2772,#3978AA,0.651515151515152,0.515097522742236,390,1
0.2772,#3978AA,0.752525252525253,0.55738236010062,390,1
0.2772,#3978AA,0.853535353535354,0.618988477780137,390,1
0.2772,#3978AA,0.954545454545455,0.647842466516489,390,1
0.2172,#346E9D,0.0454545454545455,0.204464864731797,391,1
0.2172,#346E9D,0.146464646464646,0.249083023986158,391,1
0.2172,#346E9D,0.247474747474748,0.293952484715216,391,1
0.2172,#346E9D,0.348484848484849,0.351217583764388,391,1
0.2172,#346E9D,0.44949494949495,0.399679573091053,391,1
0.2172,#346E9D,0.550505050505051,0.432661862257909,391,1
0.2172,#346E9D,0.651515151515152,0.464896743916586,391,1
0.2172,#346E9D,0.752525252525253,0.507567447701113,391,1
0.2172,#346E9D,0.853535353535354,0.563398644623407,391,1
0.2172,#346E9D,0.954545454545455,0.593070979003465,391,1
0.1692,#265177,0.0454545454545455,0.13939209703312,392,1
0.1692,#265177,0.146464646464646,0.17332849072897,392,1
0.1692,#265177,0.247474747474748,0.188394318581827,392,1
0.1692,#265177,0.348484848484849,0.260222939087981,392,1
0.1692,#265177,0.44949494949495,0.248160289709866,392,1
0.1692,#265177,0.550505050505051,0.306291494503416,392,1
0.1692,#265177,0.651515151515152,0.345961732652698,392,1
0.1692,#265177,0.752525252525253,0.364191591451335,392,1
0.1692,#265177,0.853535353535354,0.384740755417622,392,1
0.1692,#265177,0.954545454545455,0.428205904175667,392,1
0.2504,#3772A3,0.0454545454545455,0.249667880234524,393,1
0.2504,#3772A3,0.146464646464646,0.265135138291043,393,1
0.2504,#3772A3,0.247474747474748,0.334701353102231,393,1
0.2504,#3772A3,0.348484848484849,0.381613373010037,393,1
0.2504,#3772A3,0.44949494949495,0.413956946140055,393,1
0.2504,#3772A3,0.550505050505051,0.457921242603306,393,1
0.2504,#3772A3,0.651515151515152,0.515853746678819,393,1
0.2504,#3772A3,0.752525252525253,0.539613001522685,393,1
0.2504,#3772A3,0.853535353535354,0.575020982080789,393,1
0.2504,#3772A3,0.954545454545455,0.618801027874276,393,1
0.224,#3672A2,0.0454545454545455,0.213792775481802,394,1
0.224,#3672A2,0.146464646464646,0.277958525963539,394,1
0.224,#3672A2,0.247474747474748,0.311220403030955,394,1
0.224,#3672A2,0.348484848484849,0.357333366785366,394,1
0.224,#3672A2,0.44949494949495,0.386980275066691,394,1
0.224,#3672A2,0.550505050505051,0.456384647464047,394,1
0.224,#3672A2,0.651515151515152,0.485440170874246,394,1
0.224,#3672A2,0.752525252525253,0.555494722898329,394,1
0.224,#3672A2,0.853535353535354,0.572152646004029,394,1
0.224,#3672A2,0.954545454545455,0.616011594067933,394,1
0.1812,#21486A,0.0454545454545455,0.155343100779896,395,1
0.1812,#21486A,0.146464646464646,0.16512926682745,395,1
0.1812,#21486A,0.247474747474748,0.198415492898309,395,1
0.1812,#21486A,0.348484848484849,0.218011373332761,395,1
0.1812,#21486A,0.44949494949495,0.250996151753104,395,1
0.1812,#21486A,0.550505050505051,0.26870982945406,395,1
0.1812,#21486A,0.651515151515152,0.279218994138202,395,1
0.1812,#21486A,0.752525252525253,0.338426548529608,395,1
0.1812,#21486A,0.853535353535354,0.332176390377113,395,1
0.1812,#21486A,0.954545454545455,0.372529982780772,395,1
0.1944,#326997,0.0454545454545455,0.173384617901508,396,1
0.1944,#326997,0.146464646464646,0.232528430954297,396,1
0.1944,#326997,0.247474747474748,0.266008190782767,396,1
0.1944,#326997,0.348484848484849,0.318036607981468,396,1
0.1944,#326997,0.44949494949495,0.335588369815173,396,1
0.1944,#326997,0.550505050505051,0.38343669532833,396,1
0.1944,#326997,0.651515151515152,0.438234833175658,396,1
0.1944,#326997,0.752525252525253,0.480016994011198,396,1
0.1944,#326997,0.853535353535354,0.512502436628477,396,1
0.1944,#326997,0.954545454545455,0.568341737920631,396,1
0.1652,#2F638E,0.0454545454545455,0.133652525942281,397,1
0.1652,#2F638E,0.146464646464646,0.172014826194415,397,1
0.1652,#2F638E,0.247474747474748,0.226031580762591,397,1
0.1652,#2F638E,0.348484848484849,0.256373491821835,397,1
0.1652,#2F638E,0.44949494949495,0.308532115823117,397,1
0.1652,#2F638E,0.550505050505051,0.331284274529299,397,1
0.1652,#2F638E,0.651515151515152,0.39200873822681,397,1
0.1652,#2F638E,0.752525252525253,0.440277809169295,397,1
0.1652,#2F638E,0.853535353535354,0.503971186943822,397,1
0.1652,#2F638E,0.954545454545455,0.532072254546286,397,1
0.244,#306692,0.0454545454545455,0.240512247669314,398,1
0.244,#306692,0.146464646464646,0.297028086777973,398,1
0.244,#306692,0.247474747474748,0.304017588530701,398,1
0.244,#306692,0.348484848484849,0.330380226338426,398,1
0.244,#306692,0.44949494949495,0.379259583277443,398,1
0.244,#306692,0.550505050505051,0.428313217478139,398,1
0.244,#306692,0.651515151515152,0.462042463409133,398,1
0.244,#306692,0.752525252525253,0.510514594973913,398,1
0.244,#306692,0.853535353535354,0.528782446736001,398,1
0.244,#306692,0.954545454545455,0.548315172136082,398,1
0.2404,#3671A2,0.0454545454545455,0.23573234794611,399,1
0.2404,#3671A2,0.146464646464646,0.275696174076943,399,1
0.2404,#3671A2,0.247474747474748,0.307127633113781,399,1
0.2404,#3671A2,0.348484848484849,0.374740514583469,399,1
0.2404,#3671A2,0.44949494949495,0.38326090489091,399,1
0.2404,#3671A2,0.550505050505051,0.446086423684156,399,1
0.2404,#3671A2,0.651515151515152,0.490450803632144,399,1
0.2404,#3671A2,0.752525252525253,0.526281970682748,399,1
0.2404,#3671A2,0.853535353535354,0.553512271822498,399,1
0.2404,#3671A2,0.954545454545455,0.61303759971749,399,1
0.1228,#1E4161,0.0454545454545455,0.0762810314926965,400,1
0.1228,#1E4161,0.146464646464646,0.118593467486953,400,1
0.1228,#1E4161,0.247474747474748,0.14053085625251,400,1
0.1228,#1E4161,0.348484848484849,0.170285571694489,400,1
0.1228,#1E4161,0.44949494949495,0.18088520534005,400,1
0.1228,#1E4161,0.550505050505051,0.208250228601023,400,1
0.1228,#1E4161,0.651515151515152,0.249728307406145,400,1
0.1228,#1E4161,0.752525252525253,0.269162858989933,400,1
0.1228,#1E4161,0.853535353535354,0.298740746136526,400,1
0.1228,#1E4161,0.954545454545455,0.332472681465072,400,1
0.2392,#3F84BB,0.0454545454545455,0.234276664123527,401,1
0.2392,#3F84BB,0.146464646464646,0.274698114515721,401,1
0.2392,#3F84BB,0.247474747474748,0.328160386930775,401,1
0.2392,#3F84BB,0.348484848484849,0.390442043085683,401,1
0.2392,#3F84BB,0.44949494949495,0.459014373387897,401,1
0.2392,#3F84BB,0.550505050505051,0.494374938934925,401,1
0.2392,#3F84BB,0.651515151515152,0.548933814108994,401,1
0.2392,#3F84BB,0.752525252525253,0.59257674031782,401,1
0.2392,#3F84BB,0.853535353535354,0.647079400129513,401,1
0.2392,#3F84BB,0.954545454545455,0.716615052786388,401,1
0.1984,#2B5B83,0.0454545454545455,0.178761648676142,402,1
0.1984,#2B5B83,0.146464646464646,0.221420327066981,402,1
0.1984,#2B5B83,0.247474747474748,0.253607353094626,402,1
0.1984,#2B5B83,0.348484848484849,0.272643744738989,402,1
0.1984,#2B5B83,0.44949494949495,0.301874310349124,402,1
0.1984,#2B5B83,0.550505050505051,0.348063556194222,402,1
0.1984,#2B5B83,0.651515151515152,0.374459967207831,402,1
0.1984,#2B5B83,0.752525252525253,0.408943201593391,402,1
0.1984,#2B5B83,0.853535353535354,0.457991449830618,402,1
0.1984,#2B5B83,0.954545454545455,0.484192852276846,402,1
0.2152,#336B99,0.0454545454545455,0.201612812846093,403,1
0.2152,#336B99,0.146464646464646,0.225727210745994,403,1
0.2152,#336B99,0.247474747474748,0.274259545822139,403,1
0.2152,#336B99,0.348484848484849,0.319103393779883,403,1
0.2152,#336B99,0.44949494949495,0.354331669315434,403,1
0.2152,#336B99,0.550505050505051,0.422380853189646,403,1
0.2152,#336B99,0.651515151515152,0.458969073256475,403,1
0.2152,#336B99,0.752525252525253,0.495151388248402,403,1
0.2152,#336B99,0.853535353535354,0.520883748731185,403,1
0.2152,#336B99,0.954545454545455,0.576831733721733,403,1
0.1956,#2C5C86,0.0454545454545455,0.175308836675981,404,1
0.1956,#2C5C86,0.146464646464646,0.228377350986215,404,1
0.1956,#2C5C86,0.247474747474748,0.261133823437617,404,1
0.1956,#2C5C86,0.348484848484849,0.310740414259556,404,1
0.1956,#2C5C86,0.44949494949495,0.332014313772716,404,1
0.1956,#2C5C86,0.550505050505051,0.37381599483534,404,1
0.1956,#2C5C86,0.651515151515152,0.41482883287496,404,1
0.1956,#2C5C86,0.752525252525253,0.422322036099388,404,1
0.1956,#2C5C86,0.853535353535354,0.472883571634459,404,1
0.1956,#2C5C86,0.954545454545455,0.492956044718133,404,1
0.2148,#356F9E,0.0454545454545455,0.201092473271759,405,1
0.2148,#356F9E,0.146464646464646,0.239351107058835,405,1
0.2148,#356F9E,0.247474747474748,0.292552916348092,405,1
0.2148,#356F9E,0.348484848484849,0.339354800830471,405,1
0.2148,#356F9E,0.44949494949495,0.3667207501858,405,1
0.2148,#356F9E,0.550505050505051,0.423533829737752,405,1
0.2148,#356F9E,0.651515151515152,0.459006852565618,405,1
0.2148,#356F9E,0.752525252525253,0.510194552583395,405,1
0.2148,#356F9E,0.853535353535354,0.546766354473903,405,1
0.2148,#356F9E,0.954545454545455,0.59807808044019,405,1
0.1932,#326A97,0.0454545454545455,0.171853799135242,406,1
0.1932,#326A97,0.146464646464646,0.22447740584242,406,1
0.1932,#326A97,0.247474747474748,0.267612407949215,406,1
0.1932,#326A97,0.348484848484849,0.324732312963822,406,1
0.1932,#326A97,0.44949494949495,0.373925876983828,406,1
0.1932,#326A97,0.550505050505051,0.410003118828294,406,1
0.1932,#326A97,0.651515151515152,0.448573587969426,406,1
0.1932,#326A97,0.752525252525253,0.502948677457269,406,1
0.1932,#326A97,0.853535353535354,0.536924808125467,406,1
0.1932,#326A97,0.954545454545455,0.570487071217512,406,1
0.2048,#326A98,0.0454545454545455,0.187685273774736,407,1
0.2048,#326A98,0.146464646464646,0.242493349265478,407,1
0.2048,#326A98,0.247474747474748,0.269487655561105,407,1
0.2048,#326A98,0.348484848484849,0.300394155891892,407,1
0.2048,#326A98,0.44949494949495,0.347576253302101,407,1
0.2048,#326A98,0.550505050505051,0.379449278254517,407,1
0.2048,#326A98,0.651515151515152,0.432843074874929,407,1
0.2048,#326A98,0.752525252525253,0.458223510625138,407,1
0.2048,#326A98,0.853535353535354,0.519482361236279,407,1
0.2048,#326A98,0.954545454545455,0.572266802003996,407,1
0.232,#4691CC,0.0454545454545455,0.224232770102173,408,1
0.232,#4691CC,0.146464646464646,0.283844835232922,408,1
0.232,#4691CC,0.247474747474748,0.345191188160114,408,1
0.232,#4691CC,0.348484848484849,0.386801881655195,408,1
0.232,#4691CC,0.44949494949495,0.46518855246426,408,1
0.232,#4691CC,0.550505050505051,0.543428407958721,408,1
0.232,#4691CC,0.651515151515152,0.606440037209955,408,1
0.232,#4691CC,0.752525252525253,0.657272928534218,408,1
0.232,#4691CC,0.853535353535354,0.732078638798348,408,1
0.232,#4691CC,0.954545454545455,0.788406694663063,408,1
0.2188,#336B99,0.0454545454545455,0.206435922986795,409,1
0.2188,#336B99,0.146464646464646,0.230035817509223,409,1
0.2188,#336B99,0.247474747474748,0.298928210711887,409,1
0.2188,#336B99,0.348484848484849,0.336698453244212,409,1
0.2188,#336B99,0.44949494949495,0.356581923557049,409,1
0.2188,#336B99,0.550505050505051,0.411654623906956,409,1
0.2188,#336B99,0.651515151515152,0.441742070476858,409,1
0.2188,#336B99,0.752525252525253,0.508260729271901,409,1
0.2188,#336B99,0.853535353535354,0.541998354598828,409,1
0.2188,#336B99,0.954545454545455,0.576509649057303,409,1
0.1984,#2C5D86,0.0454545454545455,0.17896012817831,410,1
0.1984,#2C5D86,0.146464646464646,0.202999658718747,410,1
0.1984,#2C5D86,0.247474747474748,0.267111701583742,410,1
0.1984,#2C5D86,0.348484848484849,0.284500089936965,410,1
0.1984,#2C5D86,0.44949494949495,0.326591209404603,410,1
0.1984,#2C5D86,0.550505050505051,0.351611357542316,410,1
0.1984,#2C5D86,0.651515151515152,0.406938284824034,410,1
0.1984,#2C5D86,0.752525252525253,0.418935316271975,410,1
0.1984,#2C5D86,0.853535353535354,0.474919819961189,410,1
0.1984,#2C5D86,0.954545454545455,0.495713691645256,410,1
0.2272,#3671A1,0.0454545454545455,0.217862906648899,411,1
0.2272,#3671A1,0.146464646464646,0.266193057979894,411,1
0.2272,#3671A1,0.247474747474748,0.305730842786025,411,1
0.2272,#3671A1,0.348484848484849,0.347737448018658,411,1
0.2272,#3671A1,0.44949494949495,0.38768977320985,411,1
0.2272,#3671A1,0.550505050505051,0.433463069291218,411,1
0.2272,#3671A1,0.651515151515152,0.48358025321623,411,1
0.2272,#3671A1,0.752525252525253,0.513237604004115,411,1
0.2272,#3671A1,0.853535353535354,0.540808552168695,411,1
0.2272,#3671A1,0.954545454545455,0.609728185308444,411,1
0.1764,#29587F,0.0454545454545455,0.149099584860703,412,1
0.1764,#29587F,0.146464646464646,0.179348666967424,412,1
0.1764,#29587F,0.247474747474748,0.21793262493619,412,1
0.1764,#29587F,0.348484848484849,0.26154763578769,412,1
0.1764,#29587F,0.44949494949495,0.290388086047082,412,1
0.1764,#29587F,0.550505050505051,0.33956055680734,412,1
0.1764,#29587F,0.651515151515152,0.362122144438182,412,1
0.1764,#29587F,0.752525252525253,0.404486845281639,412,1
0.1764,#29587F,0.853535353535354,0.441415235296721,412,1
0.1764,#29587F,0.954545454545455,0.465541817071595,412,1
0.1772,#234C6F,0.0454545454545455,0.150357843473606,413,1
0.1772,#234C6F,0.146464646464646,0.187215896348134,413,1
0.1772,#234C6F,0.247474747474748,0.21275777494334,413,1
0.1772,#234C6F,0.348484848484849,0.242453490363993,413,1
0.1772,#234C6F,0.44949494949495,0.257314683388223,413,1
0.1772,#234C6F,0.550505050505051,0.299598423318066,413,1
0.1772,#234C6F,0.651515151515152,0.325414036953091,413,1
0.1772,#234C6F,0.752525252525253,0.344690420706984,413,1
0.1772,#234C6F,0.853535353535354,0.356284073823823,413,1
0.1772,#234C6F,0.954545454545455,0.394206239088413,413,1
0.1964,#2F638E,0.0454545454545455,0.176090472156837,414,1
0.1964,#2F638E,0.146464646464646,0.205757824802681,414,1
